season,playerId,teamId,teamN_product,teamN_research,r1PointsResidual,r1WinEqResidual,mismatch,status
2025-26,1630529,1610612740,4074,4074,0,0,NO,COMPARED
2025-26,1630530,1610612740,6712,6712,0,0,NO,COMPARED
2025-26,1630532,1610612753,3009,3009,0,0,NO,COMPARED
2025-26,1630533,1610612751,3423,3423,0,0,NO,COMPARED
2025-26,1630534,1610612751,821,821,0,0,NO,COMPARED
2025-26,1630534,1610612761,1598,1598,0,0,NO,COMPARED
2025-26,1630536,1610612764,1986,1986,0,0,NO,COMPARED
2025-26,1630538,1610612750,3285,3285,0,0,NO,COMPARED
2025-26,1630540,1610612752,2784,2784,0,0,NO,COMPARED
2025-26,1630541,1610612744,4107,4107,0,0,NO,COMPARED
2025-26,1630543,1610612746,695,695,0,0,NO,COMPARED
2025-26,1630543,1610612754,1658,1658,0,0,NO,COMPARED
2025-26,1630544,1610612766,1858,1858,0,0,NO,COMPARED
2025-26,1630545,1610612750,1422,1422,0,0,NO,COMPARED
2025-26,1630548,1610612750,251,251,0,0,NO,COMPARED
2025-26,1630549,1610612751,3058,3058,0,0,NO,COMPARED
2025-26,1630551,1610612764,3684,3684,0,0,NO,COMPARED
2025-26,1630552,1610612737,7787,7787,0,0,NO,COMPARED
2025-26,1630557,1610612737,1969,1969,0,0,NO,COMPARED
2025-26,1630557,1610612764,989,989,0,0,NO,COMPARED
2025-26,1630558,1610612748,5191,5191,0,0,NO,COMPARED
2025-26,1630559,1610612747,5266,5266,0,0,NO,COMPARED
2025-26,1630560,1610612749,907,907,0,0,NO,COMPARED
2025-26,1630560,1610612751,1698,1698,0,0,NO,COMPARED
2025-26,1630567,1610612761,7655,7655,0,0,NO,COMPARED
2025-26,1630568,1610612738,2894,2894,0,0,NO,COMPARED
2025-26,1630570,1610612755,2382,2382,0,0,NO,COMPARED
2025-26,1630572,1610612761,4646,4646,0,0,NO,COMPARED
2025-26,1630573,1610612738,4818,4818,0,0,NO,COMPARED
2025-26,1630574,1610612752,1137,1137,0,0,NO,COMPARED
2025-26,1630577,1610612759,5800,5800,0,0,NO,COMPARED
2025-26,1630578,1610612745,6870,6870,0,0,NO,COMPARED
2025-26,1630579,1610612749,3001,3001,0,0,NO,COMPARED
2025-26,1630581,1610612741,5276,5276,0,0,NO,COMPARED
2025-26,1630583,1610612763,3165,3165,0,0,NO,COMPARED
2025-26,1630587,1610612756,836,836,0,0,NO,COMPARED
2025-26,1630590,1610612763,630,630,0,0,NO,COMPARED
2025-26,1630591,1610612753,4493,4493,0,0,NO,COMPARED
2025-26,1630592,1610612751,2196,2196,0,0,NO,COMPARED
2025-26,1630595,1610612765,6628,6628,0,0,NO,COMPARED
2025-26,1630596,1610612739,6021,6021,0,0,NO,COMPARED
2025-26,1630598,1610612760,3806,3806,0,0,NO,COMPARED
2025-26,1630604,1610612751,905,905,0,0,NO,COMPARED
2025-26,1630610,1610612763,646,646,0,0,NO,COMPARED
2025-26,1630611,1610612744,3700,3700,0,0,NO,COMPARED
2025-26,1630619,1610612742,1291,1291,0,0,NO,COMPARED
2025-26,1630621,1610612740,130,130,0,0,NO,COMPARED
2025-26,1630623,1610612751,1045,1045,0,0,NO,COMPARED
2025-26,1630625,1610612738,128,128,0,0,NO,COMPARED
2025-26,1630625,1610612746,28,28,0,0,NO,COMPARED
2025-26,1630631,1610612740,2313,2313,0,0,NO,COMPARED
2025-26,1630631,1610612752,1265,1265,0,0,NO,COMPARED
2025-26,1630639,1610612761,561,561,0,0,NO,COMPARED
2025-26,1630643,1610612754,4703,4703,0,0,NO,COMPARED
2025-26,1630644,1610612741,293,293,0,0,NO,COMPARED
2025-26,1630644,1610612754,103,103,0,0,NO,COMPARED
2025-26,1630649,1610612759,19,19,0,0,NO,COMPARED
2025-26,1630658,1610612753,42,42,0,0,NO,COMPARED
2025-26,1630679,1610612754,1691,1691,0,0,NO,COMPARED
2025-26,1630692,1610612756,3999,3999,0,0,NO,COMPARED
2025-26,1630695,1610612754,2511,2511,0,0,NO,COMPARED
2025-26,1630696,1610612748,3062,3062,0,0,NO,COMPARED
2025-26,1630699,1610612755,563,563,0,0,NO,COMPARED
2025-26,1630700,1610612737,6686,6686,0,0,NO,COMPARED
2025-26,1630702,1610612742,1274,1274,0,0,NO,COMPARED
2025-26,1630702,1610612764,1425,1425,0,0,NO,COMPARED
2025-26,1630703,1610612757,2271,2271,0,0,NO,COMPARED
2025-26,1630811,1610612737,1438,1438,0,0,NO,COMPARED
2025-26,1630828,1610612749,69,69,0,0,NO,COMPARED
2025-26,1630846,1610612739,103,103,0,0,NO,COMPARED
2025-26,1631093,1610612741,299,299,0,0,NO,COMPARED
2025-26,1631093,1610612765,1541,1541,0,0,NO,COMPARED
2025-26,1631094,1610612753,7263,7263,0,0,NO,COMPARED
2025-26,1631095,1610612745,6957,6957,0,0,NO,COMPARED
2025-26,1631096,1610612760,5582,5582,0,0,NO,COMPARED
2025-26,1631097,1610612746,2167,2167,0,0,NO,COMPARED
2025-26,1631097,1610612754,2599,2599,0,0,NO,COMPARED
2025-26,1631099,1610612758,2201,2201,0,0,NO,COMPARED
2025-26,1631101,1610612757,4771,4771,0,0,NO,COMPARED
2025-26,1631102,1610612746,206,206,0,0,NO,COMPARED
2025-26,1631103,1610612764,710,710,0,0,NO,COMPARED
2025-26,1631104,1610612757,953,953,0,0,NO,COMPARED
2025-26,1631105,1610612765,5515,5515,0,0,NO,COMPARED
2025-26,1631106,1610612745,3975,3975,0,0,NO,COMPARED
2025-26,1631107,1610612748,2369,2369,0,0,NO,COMPARED
2025-26,1631108,1610612742,5843,5843,0,0,NO,COMPARED
2025-26,1631109,1610612756,3705,3705,0,0,NO,COMPARED
2025-26,1631110,1610612752,272,272,0,0,NO,COMPARED
2025-26,1631110,1610612759,884,884,0,0,NO,COMPARED
2025-26,1631111,1610612765,124,124,0,0,NO,COMPARED
2025-26,1631113,1610612762,1053,1053,0,0,NO,COMPARED
2025-26,1631114,1610612760,2736,2736,0,0,NO,COMPARED
2025-26,1631115,1610612753,56,56,0,0,NO,COMPARED
2025-26,1631116,1610612746,33,33,0,0,NO,COMPARED
2025-26,1631116,1610612758,212,212,0,0,NO,COMPARED
2025-26,1631117,1610612762,398,398,0,0,NO,COMPARED
2025-26,1631119,1610612760,3203,3203,0,0,NO,COMPARED
2025-26,1631120,1610612745,544,544,0,0,NO,COMPARED
2025-26,1631121,1610612740,2219,2219,0,0,NO,COMPARED
2025-26,1631123,1610612756,1576,1576,0,0,NO,COMPARED
2025-26,1631124,1610612743,2362,2362,0,0,NO,COMPARED
2025-26,1631126,1610612757,2920,2920,0,0,NO,COMPARED
2025-26,1631127,1610612759,58,58,0,0,NO,COMPARED
2025-26,1631128,1610612743,3619,3619,0,0,NO,COMPARED
2025-26,1631131,1610612762,1217,1217,0,0,NO,COMPARED
2025-26,1631132,1610612737,420,420,0,0,NO,COMPARED
2025-26,1631132,1610612747,14,14,0,0,NO,COMPARED
2025-26,1631132,1610612763,466,466,0,0,NO,COMPARED
2025-26,1631133,1610612755,1918,1918,0,0,NO,COMPARED
2025-26,1631157,1610612749,6872,6872,0,0,NO,COMPARED
2025-26,1631159,1610612741,1684,1684,0,0,NO,COMPARED
2025-26,1631159,1610612750,259,259,0,0,NO,COMPARED
2025-26,1631165,1610612739,1752,1752,0,0,NO,COMPARED
2025-26,1631165,1610612758,1832,1832,0,0,NO,COMPARED
2025-26,1631166,1610612747,571,571,0,0,NO,COMPARED
2025-26,1631169,1610612738,1256,1256,0,0,NO,COMPARED
2025-26,1631169,1610612751,854,854,0,0,NO,COMPARED
2025-26,1631170,1610612748,6167,6167,0,0,NO,COMPARED
2025-26,1631172,1610612749,2228,2228,0,0,NO,COMPARED
2025-26,1631172,1610612760,768,768,0,0,NO,COMPARED
2025-26,1631174,1610612763,825,825,0,0,NO,COMPARED
2025-26,1631199,1610612738,774,774,0,0,NO,COMPARED
2025-26,1631200,1610612757,3215,3215,0,0,NO,COMPARED
2025-26,1631204,1610612765,1194,1194,0,0,NO,COMPARED
2025-26,1631205,1610612760,38,38,0,0,NO,COMPARED
2025-26,1631207,1610612741,935,935,0,0,NO,COMPARED
2025-26,1631207,1610612755,447,447,0,0,NO,COMPARED
2025-26,1631210,1610612737,38,38,0,0,NO,COMPARED
2025-26,1631211,1610612748,47,47,0,0,NO,COMPARED
2025-26,1631212,1610612743,4374,4374,0,0,NO,COMPARED
2025-26,1631213,1610612751,1786,1786,0,0,NO,COMPARED
2025-26,1631213,1610612755,202,202,0,0,NO,COMPARED
2025-26,1631214,1610612764,275,275,0,0,NO,COMPARED
2025-26,1631216,1610612737,209,209,0,0,NO,COMPARED
2025-26,1631217,1610612766,4420,4420,0,0,NO,COMPARED
2025-26,1631218,1610612744,1025,1025,0,0,NO,COMPARED
2025-26,1631218,1610612761,234,234,0,0,NO,COMPARED
2025-26,1631221,1610612756,5960,5960,0,0,NO,COMPARED
2025-26,1631222,1610612747,5155,5155,0,0,NO,COMPARED
2025-26,1631223,1610612743,208,208,0,0,NO,COMPARED
2025-26,1631230,1610612755,4076,4076,0,0,NO,COMPARED
2025-26,1631243,1610612737,2900,2900,0,0,NO,COMPARED
2025-26,1631245,1610612754,2577,2577,0,0,NO,COMPARED
2025-26,1631246,1610612762,273,273,0,0,NO,COMPARED
2025-26,1631246,1610612763,1886,1886,0,0,NO,COMPARED
2025-26,1631247,1610612739,277,277,0,0,NO,COMPARED
2025-26,1631248,1610612738,3282,3282,0,0,NO,COMPARED
2025-26,1631250,1610612749,1764,1764,0,0,NO,COMPARED
2025-26,1631255,1610612740,2184,2184,0,0,NO,COMPARED
2025-26,1631260,1610612749,5584,5584,0,0,NO,COMPARED
2025-26,1631288,1610612753,1210,1210,0,0,NO,COMPARED
2025-26,1631321,1610612757,3550,3550,0,0,NO,COMPARED
2025-26,1631323,1610612748,3260,3260,0,0,NO,COMPARED
2025-26,1631338,1610612741,118,118,0,0,NO,COMPARED
2025-26,1631342,1610612758,2154,2154,0,0,NO,COMPARED
2025-26,1631351,1610612763,618,618,0,0,NO,COMPARED
2025-26,1631451,1610612757,251,251,0,0,NO,COMPARED
2025-26,1631457,1610612753,59,59,0,0,NO,COMPARED
2025-26,1631466,1610612744,627,627,0,0,NO,COMPARED
2025-26,1641705,1610612759,6050,6050,0,0,NO,COMPARED
2025-26,1641706,1610612766,5877,5877,0,0,NO,COMPARED
2025-26,1641707,1610612762,1204,1204,0,0,NO,COMPARED
2025-26,1641707,1610612763,1639,1639,0,0,NO,COMPARED
2025-26,1641708,1610612745,7993,7993,0,0,NO,COMPARED
2025-26,1641709,1610612765,4837,4837,0,0,NO,COMPARED
2025-26,1641710,1610612753,5133,5133,0,0,NO,COMPARED
2025-26,1641711,1610612761,2877,2877,0,0,NO,COMPARED
2025-26,1641712,1610612757,1424,1424,0,0,NO,COMPARED
2025-26,1641712,1610612763,1330,1330,0,0,NO,COMPARED
2025-26,1641713,1610612763,3267,3267,0,0,NO,COMPARED
2025-26,1641715,1610612764,1064,1064,0,0,NO,COMPARED
2025-26,1641716,1610612754,5603,5603,0,0,NO,COMPARED
2025-26,1641717,1610612760,5034,5034,0,0,NO,COMPARED
2025-26,1641718,1610612762,5738,5738,0,0,NO,COMPARED
2025-26,1641722,1610612740,1834,1834,0,0,NO,COMPARED
2025-26,1641723,1610612747,345,345,0,0,NO,COMPARED
2025-26,1641724,1610612753,1734,1734,0,0,NO,COMPARED
2025-26,1641725,1610612740,294,294,0,0,NO,COMPARED
2025-26,1641726,1610612742,280,280,0,0,NO,COMPARED
2025-26,1641727,1610612763,546,546,0,0,NO,COMPARED
2025-26,1641729,1610612762,5342,5342,0,0,NO,COMPARED
2025-26,1641730,1610612751,4717,4717,0,0,NO,COMPARED
2025-26,1641731,1610612764,4174,4174,0,0,NO,COMPARED
2025-26,1641732,1610612765,18,18,0,0,NO,COMPARED
2025-26,1641733,1610612747,1012,1012,0,0,NO,COMPARED
2025-26,1641737,1610612755,2903,2903,0,0,NO,COMPARED
2025-26,1641738,1610612746,738,738,0,0,NO,COMPARED
2025-26,1641738,1610612754,1719,1719,0,0,NO,COMPARED
2025-26,1641739,1610612757,7194,7194,0,0,NO,COMPARED
2025-26,1641740,1610612750,2215,2215,0,0,NO,COMPARED
2025-26,1641744,1610612763,762,762,0,0,NO,COMPARED
2025-26,1641747,1610612743,521,521,0,0,NO,COMPARED
2025-26,1641748,1610612749,1029,1029,0,0,NO,COMPARED
2025-26,1641750,1610612766,3609,3609,0,0,NO,COMPARED
2025-26,1641752,1610612765,196,196,0,0,NO,COMPARED
2025-26,1641753,1610612739,52,52,0,0,NO,COMPARED
2025-26,1641755,1610612752,402,402,0,0,NO,COMPARED
2025-26,1641757,1610612746,3329,3329,0,0,NO,COMPARED
2025-26,1641761,1610612751,93,93,0,0,NO,COMPARED
2025-26,1641763,1610612741,798,798,0,0,NO,COMPARED
2025-26,1641763,1610612750,239,239,0,0,NO,COMPARED
2025-26,1641764,1610612744,6379,6379,0,0,NO,COMPARED
2025-26,1641765,1610612763,2694,2694,0,0,NO,COMPARED
2025-26,1641767,1610612754,3577,3577,0,0,NO,COMPARED
2025-26,1641771,1610612754,779,779,0,0,NO,COMPARED
2025-26,1641772,1610612739,2611,2611,0,0,NO,COMPARED
2025-26,1641774,1610612764,2142,2142,0,0,NO,COMPARED
2025-26,1641775,1610612738,2811,2811,0,0,NO,COMPARED
2025-26,1641778,1610612764,1082,1082,0,0,NO,COMPARED
2025-26,1641780,1610612755,143,143,0,0,NO,COMPARED
2025-26,1641783,1610612753,4789,4789,0,0,NO,COMPARED
2025-26,1641787,1610612752,19,19,0,0,NO,COMPARED
2025-26,1641790,1610612763,72,72,0,0,NO,COMPARED
2025-26,1641790,1610612766,491,491,0,0,NO,COMPARED
2025-26,1641794,1610612752,93,93,0,0,NO,COMPARED
2025-26,1641796,1610612748,5044,5044,0,0,NO,COMPARED
2025-26,1641801,1610612741,85,85,0,0,NO,COMPARED
2025-26,1641803,1610612745,44,44,0,0,NO,COMPARED
2025-26,1641807,1610612746,69,69,0,0,NO,COMPARED
2025-26,1641809,1610612766,151,151,0,0,NO,COMPARED
2025-26,1641810,1610612766,145,145,0,0,NO,COMPARED
2025-26,1641813,1610612749,81,81,0,0,NO,COMPARED
2025-26,1641815,1610612758,103,103,0,0,NO,COMPARED
2025-26,1641816,1610612743,415,415,0,0,NO,COMPARED
2025-26,1641824,1610612741,6500,6500,0,0,NO,COMPARED
2025-26,1641842,1610612765,4102,4102,0,0,NO,COMPARED
2025-26,1641854,1610612739,2752,2752,0,0,NO,COMPARED
2025-26,1641869,1610612751,857,857,0,0,NO,COMPARED
2025-26,1641871,1610612757,624,624,0,0,NO,COMPARED
2025-26,1641890,1610612742,465,465,0,0,NO,COMPARED
2025-26,1641989,1610612762,1410,1410,0,0,NO,COMPARED
2025-26,1641998,1610612752,190,190,0,0,NO,COMPARED
2025-26,1642066,1610612748,1053,1053,0,0,NO,COMPARED
2025-26,1642258,1610612737,4071,4071,0,0,NO,COMPARED
2025-26,1642259,1610612764,3871,3871,0,0,NO,COMPARED
2025-26,1642260,1610612760,421,421,0,0,NO,COMPARED
2025-26,1642261,1610612747,1415,1415,0,0,NO,COMPARED
2025-26,1642262,1610612762,4269,4269,0,0,NO,COMPARED
2025-26,1642263,1610612745,5852,5852,0,0,NO,COMPARED
2025-26,1642264,1610612759,5892,5892,0,0,NO,COMPARED
2025-26,1642265,1610612741,1896,1896,0,0,NO,COMPARED
2025-26,1642265,1610612750,982,982,0,0,NO,COMPARED
2025-26,1642266,1610612761,3633,3633,0,0,NO,COMPARED
2025-26,1642267,1610612764,6195,6195,0,0,NO,COMPARED
2025-26,1642268,1610612762,4191,4191,0,0,NO,COMPARED
2025-26,1642269,1610612758,1939,1939,0,0,NO,COMPARED
2025-26,1642270,1610612757,5547,5547,0,0,NO,COMPARED
2025-26,1642271,1610612762,5042,5042,0,0,NO,COMPARED
2025-26,1642272,1610612755,1683,1683,0,0,NO,COMPARED
2025-26,1642272,1610612760,1490,1490,0,0,NO,COMPARED
2025-26,1642273,1610612764,4041,4041,0,0,NO,COMPARED
2025-26,1642274,1610612740,3116,3116,0,0,NO,COMPARED
2025-26,1642275,1610612766,1483,1483,0,0,NO,COMPARED
2025-26,1642276,1610612748,4719,4719,0,0,NO,COMPARED
2025-26,1642277,1610612754,1592,1592,0,0,NO,COMPARED
2025-26,1642278,1610612752,1870,1870,0,0,NO,COMPARED
2025-26,1642280,1610612741,15,15,0,0,NO,COMPARED
2025-26,1642281,1610612739,4839,4839,0,0,NO,COMPARED
2025-26,1642282,1610612755,69,69,0,0,NO,COMPARED
2025-26,1642285,1610612763,4432,4432,0,0,NO,COMPARED
2025-26,1642345,1610612756,4212,4212,0,0,NO,COMPARED
2025-26,1642346,1610612756,3219,3219,0,0,NO,COMPARED
2025-26,1642347,1610612761,4654,4654,0,0,NO,COMPARED
2025-26,1642348,1610612755,2581,2581,0,0,NO,COMPARED
2025-26,1642349,1610612760,4153,4153,0,0,NO,COMPARED
2025-26,1642352,1610612748,774,774,0,0,NO,COMPARED
2025-26,1642353,1610612746,1198,1198,0,0,NO,COMPARED
2025-26,1642354,1610612743,84,84,0,0,NO,COMPARED
2025-26,1642354,1610612766,616,616,0,0,NO,COMPARED
2025-26,1642355,1610612747,937,937,0,0,NO,COMPARED
2025-26,1642357,1610612759,202,202,0,0,NO,COMPARED
2025-26,1642358,1610612742,646,646,0,0,NO,COMPARED
2025-26,1642358,1610612764,582,582,0,0,NO,COMPARED
2025-26,1642359,1610612752,346,346,0,0,NO,COMPARED
2025-26,1642362,1610612760,156,156,0,0,NO,COMPARED
2025-26,1642363,1610612758,4944,4944,0,0,NO,COMPARED
2025-26,1642364,1610612764,2667,2667,0,0,NO,COMPARED
2025-26,1642366,1610612744,3012,3012,0,0,NO,COMPARED
2025-26,1642367,1610612761,607,607,0,0,NO,COMPARED
2025-26,1642368,1610612737,34,34,0,0,NO,COMPARED
2025-26,1642377,1610612763,4925,4925,0,0,NO,COMPARED
2025-26,1642380,1610612763,633,633,0,0,NO,COMPARED
2025-26,1642382,1610612760,1286,1286,0,0,NO,COMPARED
2025-26,1642383,1610612762,2092,2092,0,0,NO,COMPARED
2025-26,1642383,1610612763,1643,1643,0,0,NO,COMPARED
2025-26,1642384,1610612745,214,214,0,0,NO,COMPARED
2025-26,1642389,1610612750,115,115,0,0,NO,COMPARED
2025-26,1642396,1610612762,768,768,0,0,NO,COMPARED
2025-26,1642400,1610612739,216,216,0,0,NO,COMPARED
2025-26,1642402,1610612750,93,93,0,0,NO,COMPARED
2025-26,1642403,1610612758,32,32,0,0,NO,COMPARED
2025-26,1642403,1610612765,52,52,0,0,NO,COMPARED
2025-26,1642404,1610612765,629,629,0,0,NO,COMPARED
2025-26,1642419,1610612761,1268,1268,0,0,NO,COMPARED
2025-26,1642434,1610612739,138,138,0,0,NO,COMPARED
2025-26,1642434,1610612759,26,26,0,0,NO,COMPARED
2025-26,1642443,1610612748,137,137,0,0,NO,COMPARED
2025-26,1642449,1610612765,235,235,0,0,NO,COMPARED
2025-26,1642450,1610612765,3885,3885,0,0,NO,COMPARED
2025-26,1642461,1610612743,3360,3360,0,0,NO,COMPARED
2025-26,1642468,1610612739,5,5,0,0,NO,COMPARED
2025-26,1642484,1610612737,94,94,0,0,NO,COMPARED
2025-26,1642484,1610612746,10,10,0,0,NO,COMPARED
2025-26,1642484,1610612754,478,478,0,0,NO,COMPARED
2025-26,1642490,1610612740,206,206,0,0,NO,COMPARED
2025-26,1642502,1610612744,669,669,0,0,NO,COMPARED
2025-26,1642504,1610612749,725,725,0,0,NO,COMPARED
2025-26,1642530,1610612741,564,564,0,0,NO,COMPARED
2025-26,1642843,1610612742,7044,7044,0,0,NO,COMPARED
2025-26,1642844,1610612759,4373,4373,0,0,NO,COMPARED
2025-26,1642845,1610612755,7097,7097,0,0,NO,COMPARED
2025-26,1642846,1610612762,5723,5723,0,0,NO,COMPARED
2025-26,1642847,1610612740,6300,6300,0,0,NO,COMPARED
2025-26,1642848,1610612764,4133,4133,0,0,NO,COMPARED
2025-26,1642849,1610612751,3485,3485,0,0,NO,COMPARED
2025-26,1642851,1610612766,7055,7055,0,0,NO,COMPARED
2025-26,1642852,1610612740,5830,5830,0,0,NO,COMPARED
2025-26,1642853,1610612756,1588,1588,0,0,NO,COMPARED
2025-26,1642854,1610612737,1325,1325,0,0,NO,COMPARED
2025-26,1642855,1610612741,20,20,0,0,NO,COMPARED
2025-26,1642856,1610612751,3453,3453,0,0,NO,COMPARED
2025-26,1642857,1610612748,2499,2499,0,0,NO,COMPARED
2025-26,1642859,1610612753,1474,1474,0,0,NO,COMPARED
2025-26,1642860,1610612764,4501,4501,0,0,NO,COMPARED
2025-26,1642862,1610612766,874,874,0,0,NO,COMPARED
2025-26,1642863,1610612756,957,957,0,0,NO,COMPARED
2025-26,1642864,1610612738,2454,2454,0,0,NO,COMPARED
2025-26,1642866,1610612750,840,840,0,0,NO,COMPARED
2025-26,1642867,1610612761,3203,3203,0,0,NO,COMPARED
2025-26,1642868,1610612759,2123,2123,0,0,NO,COMPARED
2025-26,1642869,1610612753,1792,1792,0,0,NO,COMPARED
2025-26,1642873,1610612738,327,327,0,0,NO,COMPARED
2025-26,1642874,1610612751,3209,3209,0,0,NO,COMPARED
2025-26,1642875,1610612758,5218,5218,0,0,NO,COMPARED
2025-26,1642876,1610612747,365,365,0,0,NO,COMPARED
2025-26,1642877,1610612740,2355,2355,0,0,NO,COMPARED
2025-26,1642878,1610612739,1478,1478,0,0,NO,COMPARED
2025-26,1642879,1610612751,2490,2490,0,0,NO,COMPARED
2025-26,1642880,1610612754,1593,1593,0,0,NO,COMPARED
2025-26,1642882,1610612764,1105,1105,0,0,NO,COMPARED
2025-26,1642883,1610612766,4339,4339,0,0,NO,COMPARED
2025-26,1642884,1610612748,35,35,0,0,NO,COMPARED
2025-26,1642885,1610612752,1579,1579,0,0,NO,COMPARED
2025-26,1642886,1610612756,221,221,0,0,NO,COMPARED
2025-26,1642905,1610612757,781,781,0,0,NO,COMPARED
2025-26,1642907,1610612763,4453,4453,0,0,NO,COMPARED
2025-26,1642910,1610612738,113,113,0,0,NO,COMPARED
2025-26,1642911,1610612750,88,88,0,0,NO,COMPARED
2025-26,1642914,1610612763,2271,2271,0,0,NO,COMPARED
2025-26,1642917,1610612738,90,90,0,0,NO,COMPARED
2025-26,1642918,1610612761,371,371,0,0,NO,COMPARED
2025-26,1642920,1610612746,3408,3408,0,0,NO,COMPARED
2025-26,1642928,1610612758,2129,2129,0,0,NO,COMPARED
2025-26,1642933,1610612737,77,77,0,0,NO,COMPARED
2025-26,1642933,1610612764,115,115,0,0,NO,COMPARED
2025-26,1642935,1610612761,35,35,0,0,NO,COMPARED
2025-26,1642938,1610612743,232,232,0,0,NO,COMPARED
2025-26,1642939,1610612742,348,348,0,0,NO,COMPARED
2025-26,1642942,1610612763,1701,1701,0,0,NO,COMPARED
2025-26,1642948,1610612742,3151,3151,0,0,NO,COMPARED
2025-26,1642949,1610612746,1047,1047,0,0,NO,COMPARED
2025-26,1642950,1610612741,821,821,0,0,NO,COMPARED
2025-26,1642951,1610612746,85,85,0,0,NO,COMPARED
2025-26,1642954,1610612744,3478,3478,0,0,NO,COMPARED
2025-26,1642955,1610612764,174,174,0,0,NO,COMPARED
2025-26,1642959,1610612757,27,27,0,0,NO,COMPARED
2025-26,1642959,1610612760,427,427,0,0,NO,COMPARED
2025-26,1642962,1610612751,3292,3292,0,0,NO,COMPARED
2025-26,1642964,1610612760,800,800,0,0,NO,COMPARED
2025-26,1642967,1610612742,657,657,0,0,NO,COMPARED
2025-26,1643007,1610612754,1301,1301,0,0,NO,COMPARED
2025-26,1643016,1610612762,1260,1260,0,0,NO,COMPARED
2025-26,1643018,1610612744,729,729,0,0,NO,COMPARED
2025-26,1643024,1610612747,103,103,0,0,NO,COMPARED
2025-26,1643047,1610612756,94,94,0,0,NO,COMPARED
2025-26,1643052,1610612751,889,889,0,0,NO,COMPARED
2025-26,1643060,1610612762,59,59,0,0,NO,COMPARED
2025-26,1643133,1610612763,107,107,0,0,NO,COMPARED
2025-26,1643141,1610612746,75,75,0,0,NO,COMPARED
2025-26,1643158,1610612762,404,404,0,0,NO,COMPARED
2025-26,1643253,1610612763,579,579,0,0,NO,COMPARED
2025-26,1643257,1610612757,32,32,0,0,NO,COMPARED
2025-26,200768,1610612755,263,263,0,0,NO,COMPARED
2025-26,201142,1610612745,8370,8370,0,0,NO,COMPARED
2025-26,201143,1610612744,2513,2513,0,0,NO,COMPARED
2025-26,201144,1610612750,2405,2405,0,0,NO,COMPARED
2025-26,201145,1610612745,480,480,0,0,NO,COMPARED
2025-26,201566,1610612758,5439,5439,0,0,NO,COMPARED
2025-26,201567,1610612762,1692,1692,0,0,NO,COMPARED
2025-26,201569,1610612755,189,189,0,0,NO,COMPARED
2025-26,201572,1610612746,4046,4046,0,0,NO,COMPARED
2025-26,201587,1610612746,2914,2914,0,0,NO,COMPARED
2025-26,201599,1610612740,483,483,0,0,NO,COMPARED
2025-26,201935,1610612739,2550,2550,0,0,NO,COMPARED
2025-26,201935,1610612746,4764,4764,0,0,NO,COMPARED
2025-26,201939,1610612744,4375,4375,0,0,NO,COMPARED
2025-26,201942,1610612758,6869,6869,0,0,NO,COMPARED
2025-26,201950,1610612757,4470,4470,0,0,NO,COMPARED
2025-26,201959,1610612763,239,239,0,0,NO,COMPARED
2025-26,202066,1610612761,174,174,0,0,NO,COMPARED
2025-26,202331,1610612755,3241,3241,0,0,NO,COMPARED
2025-26,202685,1610612743,2512,2512,0,0,NO,COMPARED
2025-26,202687,1610612759,312,312,0,0,NO,COMPARED
2025-26,202691,1610612742,4372,4372,0,0,NO,COMPARED
2025-26,202695,1610612746,6704,6704,0,0,NO,COMPARED
2025-26,202696,1610612738,901,901,0,0,NO,COMPARED
2025-26,202696,1610612741,4305,4305,0,0,NO,COMPARED
2025-26,202699,1610612765,4493,4493,0,0,NO,COMPARED
2025-26,202710,1610612744,3335,3335,0,0,NO,COMPARED
2025-26,203076,1610612742,1938,1938,0,0,NO,COMPARED
2025-26,203078,1610612746,335,335,0,0,NO,COMPARED
2025-26,203083,1610612755,3032,3032,0,0,NO,COMPARED
2025-26,203084,1610612759,4927,4927,0,0,NO,COMPARED
2025-26,203110,1610612744,4672,4672,0,0,NO,COMPARED
2025-26,203114,1610612742,1758,1758,0,0,NO,COMPARED
2025-26,203114,1610612764,2314,2314,0,0,NO,COMPARED
2025-26,203468,1610612737,3540,3540,0,0,NO,COMPARED
2025-26,203468,1610612764,3291,3291,0,0,NO,COMPARED
2025-26,203471,1610612739,1727,1727,0,0,NO,COMPARED
2025-26,203471,1610612758,3077,3077,0,0,NO,COMPARED
2025-26,203482,1610612759,917,917,0,0,NO,COMPARED
2025-26,203484,1610612763,2782,2782,0,0,NO,COMPARED
2025-26,203486,1610612759,111,111,0,0,NO,COMPARED
2025-26,203486,1610612766,279,279,0,0,NO,COMPARED
2025-26,203497,1610612750,5761,5761,0,0,NO,COMPARED
2025-26,203500,1610612745,1718,1718,0,0,NO,COMPARED
2025-26,203501,1610612743,5697,5697,0,0,NO,COMPARED
2025-26,203507,1610612749,3471,3471,0,0,NO,COMPARED
2025-26,203552,1610612744,353,353,0,0,NO,COMPARED
2025-26,203648,1610612749,355,355,0,0,NO,COMPARED
2025-26,203897,1610612758,3460,3460,0,0,NO,COMPARED
2025-26,203903,1610612752,3416,3416,0,0,NO,COMPARED
2025-26,203914,1610612749,1485,1485,0,0,NO,COMPARED
2025-26,203924,1610612757,5021,5021,0,0,NO,COMPARED
2025-26,203926,1610612758,1175,1175,0,0,NO,COMPARED
