path,side,classification,high_risk
reports/m16h/14_distribution_audit.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/15_final_rate_identity.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/16_calibration_selection_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/17_posterior_vs_calibration_contract.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/18_production_alignment_update.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/19_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/20_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/21_final_response_values.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/22_research_rate_lock.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/22_research_rate_lock.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/charts/affine_diagnostic_calibration.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/charts/bias_by_sign_bin.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/charts/bootstrap_delta_rmse.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/charts/calibration_residual_by_decile.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/charts/identity_calibration.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/charts/identity_vs_calibrated_scatter.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/charts/identity_vs_zero_residuals.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/charts/pred_vs_target_distributions.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/charts/rmse_by_exposure_quartile.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/charts/rolling_b_by_fold.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16h/charts/zero_linear_calibration.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/00_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/01_point_estimate_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/02_uncertainty_semantics.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/03_uncertainty_protocol.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/04_uncertainty_rows.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/05_bootstrap_model_comparisons.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/06_rolling_uncertainty_parameters.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/07_exposure_quartile_coverage.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/08_error_vs_exposure.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/09_uncertainty_discrimination.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/10_legacy_uncertainty_diagnostic.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/11_product_semantics.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/12_candidate_metrics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/13_interval_coverage.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/14_interval_widths.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/15_tail_symmetry.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/16_final_uncertainty_parameters.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/17_uncertainty_selection_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/18_research_interval_identity.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/19_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/20_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/21_final_response_values.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/23_corrected_selection_status.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/charts/abs_error_vs_exposure.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/charts/bootstrap_delta_wis_u2_u0.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/charts/coverage_by_exposure_q_pi80.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/charts/coverage_vs_nominal.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/charts/legacy_hw_vs_abs_error.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/charts/mae_by_exposure_quartile.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/charts/per_fold_wis.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/charts/pi80_examples.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/charts/pi95_examples.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/charts/predicted_sigma_vs_exposure.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/charts/residual_signed_hist.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/charts/rmse_by_exposure_quartile.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/charts/sigma_vs_abs_error.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/charts/standardized_residual_abs.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/charts/width_by_exposure_q_pi80.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i/charts/wis_by_candidate.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/00_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/01_m16i_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/02_point_estimate_lock.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/03_protocol.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/04_conditional_coverage_error.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/05_bootstrap_wis.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/06_exposure_quartile_metrics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/07_width_by_exposure.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/08_candidate_metrics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/09_rolling_parameters.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/10_fold_metrics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/11_tail_symmetry.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/12_uncertainty_discrimination.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/13_interval_nesting_tests.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/14_conditional_repair_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/15_final_parameters.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/16_interval_contract.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/17_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/18_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/19_final_response_values.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/charts/abs_error_vs_N.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/charts/cce_by_candidate.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/charts/coverage_by_quartile_Q2.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/charts/q1_pi80_comparison.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/charts/q1_pi95_comparison.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/charts/width80_vs_N_Q2.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/charts/wis_by_candidate.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i1/charts/wis_vs_cce.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/00_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/01_prior_uncertainty_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/02_point_estimate_lock.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/03_protocol.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/04_error_shape_deciles.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/05_shape_stability_by_fold.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/06_exposure_information_diagnostic.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/07_rolling_model_parameters.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/08_bootstrap_wis.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/09_future_uncertainty_feature_hypotheses.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/10_uncertainty_selection_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/11_candidate_metrics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/12_exposure_quartile_metrics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/13_conditional_coverage_error.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/14_fold_metrics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/15_uncertainty_discrimination.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/16_tail_symmetry.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/17_interval_integrity.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/18_final_parameters.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/19_interval_contract.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/20_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/21_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/charts/abs_error_quantiles_by_decile.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/charts/abs_error_vs_N.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/charts/cce_by_candidate.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/charts/coverage_by_quartile_M1.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/charts/M1_widths_vs_N.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/charts/M2_widths_vs_N.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/charts/per_fold_wis.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/charts/pi80_width_by_quartile.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/charts/q1_coverage_comparison.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/charts/q4_coverage_comparison.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/charts/width_vs_abs_error_M2.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/charts/wis_by_candidate.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i2/charts/wis_vs_cce.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/00_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/01_prior_lock_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/02_historical_stream_provenance.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/03_raw_rate_reconstruction.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/04_feature_leakage_audit.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/05_feature_availability.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/06_feature_distributions.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/07_feature_vs_exposure.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/08_feature_redundancy.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/09_feature_cutoff_stability.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/10_feature_provenance.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/11_candidate_feature_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/12_synthetic_feature_tests.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/13_feature_integrity.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/14_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/15_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/16_final_response_values.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/charts/cutoff_stability_R1.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/charts/feature_by_cutoff_R1.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/charts/feature_by_exposure_quartile_R1.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/charts/four_segment_schematic.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/charts/R1_distribution.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/charts/R1_vs_logN.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/charts/R1_vs_R2.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/charts/R1_vs_R3.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/charts/R2_distribution.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/charts/R2_vs_logN.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/charts/R2_vs_R3.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/charts/R3_distribution.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/charts/R3_vs_logN.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/charts/redundancy_heatmap.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i3/charts/split_half_schematic.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/00_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/01_feature_freeze_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/02_point_estimate_lock.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/03_f0_u2_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/04_protocol.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/05_feature_scaling_parameters.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/06_rolling_scale_parameters.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/07_bootstrap_wis.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/08_exposure_quartile_metrics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/09_feature_stratification_diagnostics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/10_uncertainty_discrimination.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/11_fold_metrics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/12_uncertainty_selection_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/13_candidate_metrics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/14_conditional_coverage_error.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/15_tail_symmetry.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/16_interval_integrity.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/17_coefficient_diagnostics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/18_incremental_feature_results.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/19_final_parameters.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/20_interval_contract.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/21_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/22_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/23_final_response_values.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/charts/cce_by_feature_set.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/charts/q1_coverage_comparison.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/charts/rolling_gamma_R1.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/charts/sigma_vs_abs_error_F0.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/charts/sigma_vs_R1.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/charts/wis_by_feature_set.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16i4/charts/wis_vs_cce.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/00_pre_execution_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/01_model_freeze_verification.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/02_reserved_protocol_verification.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/03_reserved_chronology.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/04_prediction_provenance.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/05_common_universe_sealed.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/06_pre_score_integrity.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/07_bootstrap_results.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/08_model_metrics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/09_reserved_verdict_preseal.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/10_reserved_result_sealed.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/11_reserved_result_seal_manifest.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/12_exposure_quartile_metrics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/13_postseal_player_diagnostics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/14_calibration_diagnostics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/15_secondary_comparator_analysis.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/16_reserved_consumption_contract.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/17_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/18_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/19_final_response_values.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/charts/mae_comparison.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/charts/obs_vs_pred_eb200.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/charts/obs_vs_pred_raw.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/charts/obs_vs_pred_research.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/charts/rmse_by_exposure_quartile.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j/charts/rmse_comparison.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0/00_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0/01_point_model_source_manifest.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0/02_point_estimate_certification.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0/03_uncertainty_checkpoint.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0/04_reserved_scope_amendment.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0/05_reserved_row_protocol.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0/06_m16j_output_contract.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0/07_model_comparator_manifest.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0/08_reserved_test_authorization.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0/09_human_blindness_disclosure.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0/10_no_test_tuning_contract.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0/11_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0/12_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0/13_final_response_values.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0_1/00_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0_1/01_m16j0_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0_1/02_baseline_m16a_lineage.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0_1/03_baseline_m16a_manifest.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0_1/04_b2_input_provenance.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0_1/05_b2_shadow_reconstruction.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0_1/06_unit_semantics.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0_1/07_repaired_comparator_manifest.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0_1/08_repaired_verdict_taxonomy.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0_1/09_reserved_test_authorization_repaired.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0_1/10_comparator_semantic_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0_1/11_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0_1/12_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16j0_1/13_final_response_values.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/_test.txt,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/00_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/01_validated_point_model_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/02_current_production_lineage.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/03_current_production_field_semantics.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/04_posterior_operation_audit.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/05_shadow_purity_tests.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/06_consumer_inventory.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/07_shadow_ranking_integrity.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/08_shadow_board_2024_25.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/09_shadow_board_2025_26.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/10_legacy_shadow_divergence.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/11_zero_semantics_audit.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/12_uncertainty_quarantine.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/13_missingness_audit.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/14_exposure_semantics.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/15_season_value_semantics.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/16_war_dependency_audit.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/17_od_dependency_audit.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/18_api_schema_migration.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/19_cache_artifact_inventory.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/20_shadow_determinism.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/21_consumer_parity_results.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/22_cutover_plan.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/23_rollback_plan.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/24_legacy_field_deprecation.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/25_rank_surface_audit.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/26_shadow_coverage.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/27_research_production_equality.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/28_post_reserved_parameter_lock.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/29_cutover_readiness_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/30_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/31_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/32_final_response_values.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/charts/legacy_vs_validated_scatter_2024_25.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/charts/legacy_vs_validated_scatter_2025_26.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/charts/reliability_distribution_note.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/charts/topN_overlap_summary.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0/charts/validated_vs_exposure_2025_26.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/00_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/01_m16k0_blocker_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/02_percentile_consumer_inventory.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/03_current_percentile_rule.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/04_percentile_math_contract.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
