playerId,playerName,teamId,N_combined,N_paired,offensiveTeamPossessionsOnCourt,defensiveTeamPossessionsOnCourt,ratioCombinedToPaired,boardActualPossessions,combinedVsBoard,uniquePossessionIdsOnCourt,pairedExposureMethod,DIAGNOSTIC_CANDIDATE
1641729,Brice Sensabaugh,1610612762,5974,2987,2996,2978,2,5974,0,5974,average_offensive_and_defensive_team_possessions_on_court,true
1631104,Blake Wesley,1610612759,2687,1343.5,1342,1345,2,2687,0,2687,average_offensive_and_defensive_team_possessions_on_court,true
203954,Joel Embiid,1610612755,2361,1180.5,1180,1181,2,2361,0,2361,average_offensive_and_defensive_team_possessions_on_court,true
203458,Alex Len,1610612758,1510,755,752,758,2,1510,0,1510,average_offensive_and_defensive_team_possessions_on_court,true
1630568,Luka Garza,1610612750,926,463,461,465,2,926,0,926,average_offensive_and_defensive_team_possessions_on_court,true
1630695,Micah Potter,1610612762,2933,1466.5,1467,1466,2,2933,0,2933,average_offensive_and_defensive_team_possessions_on_court,true
1626204,Larry Nance Jr.,1610612737,1998,999,994,1004,2,1998,0,1998,average_offensive_and_defensive_team_possessions_on_court,true
1631288,Jamal Cain,1610612740,1979,989.5,993,986,2,1979,0,1979,average_offensive_and_defensive_team_possessions_on_court,true
1642355,Bronny James,1610612747,717,358.5,359,358,2,717,0,717,average_offensive_and_defensive_team_possessions_on_court,true
1641765,Olivier-Maxence Prosper,1610612742,2370,1185,1186,1184,2,2370,0,2370,average_offensive_and_defensive_team_possessions_on_court,true
1631172,Ousmane Dieng,1610612760,1655,827.5,828,827,2,1655,0,1655,average_offensive_and_defensive_team_possessions_on_court,true
1641745,Adam Flagler,1610612760,808,404,403,405,2,808,0,808,average_offensive_and_defensive_team_possessions_on_court,true
1641775,Jordan Walsh,1610612738,1552,776,769,783,2,1552,0,1552,average_offensive_and_defensive_team_possessions_on_court,true
1628989,Kevin Huerter,1610612758,7126,3563,3566,3560,2,7126,0,7126,average_offensive_and_defensive_team_possessions_on_court,true
1642281,Jaylon Tyson,1610612739,1834,917,915,919,2,1834,0,1834,average_offensive_and_defensive_team_possessions_on_court,true
1642367,Jonathan Mogbo,1610612761,5312,2656,2654,2658,2,5312,0,5312,average_offensive_and_defensive_team_possessions_on_court,true
203967,Dario Šarić,1610612743,854,427,424,430,2,854,0,854,average_offensive_and_defensive_team_possessions_on_court,true
1630165,Killian Hayes,1610612751,678,339,333,345,2,678,0,678,average_offensive_and_defensive_team_possessions_on_court,true
204456,T.J. McConnell,1610612754,5905,2952.5,2940,2965,2,5905,0,5905,average_offensive_and_defensive_team_possessions_on_court,true
1630574,Ariel Hukporti,1610612752,874,437,435,439,2,874,0,874,average_offensive_and_defensive_team_possessions_on_court,true
1631103,Malaki Branham,1610612759,1745,872.5,876,869,2,1745,0,1745,average_offensive_and_defensive_team_possessions_on_court,true
202693,Markieff Morris,1610612742,634,317,320,314,2,634,0,634,average_offensive_and_defensive_team_possessions_on_court,true
1628969,Mikal Bridges,1610612752,12218,6109,6112,6106,2,12218,0,12218,average_offensive_and_defensive_team_possessions_on_court,true
1641998,Trey Jemison,1610612740,1530,765,768,762,2,1530,0,1530,average_offensive_and_defensive_team_possessions_on_court,true
1641854,Craig Porter Jr.,1610612739,2067,1033.5,1027,1040,2,2067,0,2067,average_offensive_and_defensive_team_possessions_on_court,true
1628997,Caleb Martin,1610612755,4907,2453.5,2454,2453,2,4907,0,4907,average_offensive_and_defensive_team_possessions_on_court,true
1641721,Maxwell Lewis,1610612747,1324,662,654,670,2,1324,0,1324,average_offensive_and_defensive_team_possessions_on_court,true
1631093,Jaden Ivey,1610612765,3610,1805,1809,1801,2,3610,0,3610,average_offensive_and_defensive_team_possessions_on_court,true
202691,Klay Thompson,1610612742,8166,4083,4082,4084,2,8166,0,8166,average_offensive_and_defensive_team_possessions_on_court,true
1629632,Coby White,1610612741,10460,5230,5220,5240,2,10460,0,10460,average_offensive_and_defensive_team_possessions_on_court,true
1630544,Tre Mann,1610612766,1304,652,645,659,2,1304,0,1304,average_offensive_and_defensive_team_possessions_on_court,true
1626192,Pat Connaughton,1610612749,2454,1227,1227,1227,2,2454,0,2454,average_offensive_and_defensive_team_possessions_on_court,true
1626168,Trey Lyles,1610612758,5483,2741.5,2741,2742,2,5483,0,5483,average_offensive_and_defensive_team_possessions_on_court,true
1631115,Orlando Robinson,1610612758,3152,1576,1573,1579,2,3152,0,3152,average_offensive_and_defensive_team_possessions_on_court,true
203935,Marcus Smart,1610612763,3098,1549,1547,1551,2,3098,0,3098,average_offensive_and_defensive_team_possessions_on_court,true
1631200,Kris Murray,1610612757,4396,2198,2196,2200,2,4396,0,4396,average_offensive_and_defensive_team_possessions_on_court,true
1630214,Xavier Tillman,1610612738,926,463,461,465,2,926,0,926,average_offensive_and_defensive_team_possessions_on_court,true
1642275,Tidjane Salaün,1610612766,4975,2487.5,2486,2489,2,4975,0,4975,average_offensive_and_defensive_team_possessions_on_court,true
1628464,Daniel Theis,1610612740,2604,1302,1303,1301,2,2604,0,2604,average_offensive_and_defensive_team_possessions_on_court,true
1631248,Baylor Scheierman,1610612738,1479,739.5,740,739,2,1479,0,1479,average_offensive_and_defensive_team_possessions_on_court,true
1629004,Svi Mykhailiuk,1610612762,3140,1570,1575,1565,2,3140,0,3140,average_offensive_and_defensive_team_possessions_on_court,true
1629611,Terance Mann,1610612746,5811,2905.5,2891,2920,2,5811,0,5811,average_offensive_and_defensive_team_possessions_on_court,true
1630579,Jericho Sims,1610612752,2502,1251,1243,1259,2,2502,0,2502,average_offensive_and_defensive_team_possessions_on_court,true
203901,Elfrid Payton,1610612740,2025,1012.5,1004,1021,2,2025,0,2025,average_offensive_and_defensive_team_possessions_on_court,true
1629618,Jalen Pickett,1610612743,2695,1347.5,1355,1340,2,2695,0,2695,average_offensive_and_defensive_team_possessions_on_court,true
202331,Paul George,1610612755,5404,2702,2703,2701,2,5404,0,5404,average_offensive_and_defensive_team_possessions_on_court,true
202695,Kawhi Leonard,1610612746,4736,2368,2373,2363,2,4736,0,4736,average_offensive_and_defensive_team_possessions_on_court,true
1642265,Rob Dillingham,1610612750,2124,1062,1062,1062,2,2124,0,2124,average_offensive_and_defensive_team_possessions_on_court,true
1629630,Ja Morant,1610612763,6603,3301.5,3316,3287,2,6603,0,6603,average_offensive_and_defensive_team_possessions_on_court,true
203915,Spencer Dinwiddie,1610612742,8876,4438,4441,4435,2,8876,0,8876,average_offensive_and_defensive_team_possessions_on_court,true
1630556,Kessler Edwards,1610612742,2540,1270,1262,1278,2,2540,0,2540,average_offensive_and_defensive_team_possessions_on_court,true
203471,Dennis Schröder,1610612751,8663,4331.5,4327,4336,2,8663,0,8663,average_offensive_and_defensive_team_possessions_on_court,true
1641816,Hunter Tyson,1610612743,1585,792.5,792,793,2,1585,0,1585,average_offensive_and_defensive_team_possessions_on_court,true
1630288,Jeff Dowtin Jr.,1610612755,2535,1267.5,1275,1260,2,2535,0,2535,average_offensive_and_defensive_team_possessions_on_court,true
1628392,Isaiah Hartenstein,1610612760,6484,3242,3256,3228,2,6484,0,6484,average_offensive_and_defensive_team_possessions_on_court,true
1627742,Brandon Ingram,1610612740,2446,1223,1230,1216,2,2446,0,2446,average_offensive_and_defensive_team_possessions_on_court,true
1631114,Jalen Williams,1610612760,9284,4642,4653,4631,2,9284,0,9284,average_offensive_and_defensive_team_possessions_on_court,true
1641713,GG Jackson,1610612763,1946,973,973,973,2,1946,0,1946,average_offensive_and_defensive_team_possessions_on_court,true
1631101,Shaedon Sharpe,1610612757,9336,4668,4678,4658,2,9336,0,9336,average_offensive_and_defensive_team_possessions_on_court,true
1629216,Gabe Vincent,1610612747,6205,3102.5,3108,3097,2,6205,0,6205,average_offensive_and_defensive_team_possessions_on_court,true
1641710,Anthony Black,1610612753,7568,3784,3789,3779,2,7568,0,7568,average_offensive_and_defensive_team_possessions_on_court,true
203486,Mason Plumlee,1610612756,5231,2615.5,2628,2603,2,5231,0,5231,average_offensive_and_defensive_team_possessions_on_court,true
1631124,Julian Strawther,1610612743,5768,2884,2888,2880,2,5768,0,5768,average_offensive_and_defensive_team_possessions_on_court,true
1641716,Jarace Walker,1610612754,4917,2458.5,2449,2468,2,4917,0,4917,average_offensive_and_defensive_team_possessions_on_court,true
1631323,Simone Fontecchio,1610612765,5324,2662,2658,2666,2,5324,0,5324,average_offensive_and_defensive_team_possessions_on_court,true
202684,Tristan Thompson,1610612739,1319,659.5,654,665,2,1319,0,1319,average_offensive_and_defensive_team_possessions_on_court,true
1641794,Dillon Jones,1610612760,2322,1161,1165,1157,2,2322,0,2322,average_offensive_and_defensive_team_possessions_on_court,true
1628467,Maxi Kleber,1610612742,2673,1336.5,1336,1337,2,2673,0,2673,average_offensive_and_defensive_team_possessions_on_court,true
1630175,Cole Anthony,1610612753,4952,2476,2481,2471,2,4952,0,4952,average_offensive_and_defensive_team_possessions_on_court,true
1630172,Patrick Williams,1610612741,6807,3403.5,3390,3417,2,6807,0,6807,average_offensive_and_defensive_team_possessions_on_court,true
203992,Bogdan Bogdanović,1610612737,5461,2730.5,2745,2716,2,5461,0,5461,average_offensive_and_defensive_team_possessions_on_court,true
1629022,Lonnie Walker IV,1610612755,1994,997,993,1001,2,1994,0,1994,average_offensive_and_defensive_team_possessions_on_court,true
203995,Vasilije Micić,1610612766,3118,1559,1556,1562,2,3118,0,3118,average_offensive_and_defensive_team_possessions_on_court,true
203994,Jusuf Nurkić,1610612756,4353,2176.5,2176,2177,2,4353,0,4353,average_offensive_and_defensive_team_possessions_on_court,true
1626156,D'Angelo Russell,1610612747,6146,3073,3088,3058,2,6146,0,6146,average_offensive_and_defensive_team_possessions_on_court,true
101108,Chris Paul,1610612759,9301,4650.5,4683,4618,2,9301,0,9301,average_offensive_and_defensive_team_possessions_on_court,true
1628370,Malik Monk,1610612758,8545,4272.5,4294,4251,2,8545,0,8545,average_offensive_and_defensive_team_possessions_on_court,true
1631246,Vince Williams Jr.,1610612763,2150,1075,1071,1079,2,2150,0,2150,average_offensive_and_defensive_team_possessions_on_court,true
1641748,Andre Jackson Jr.,1610612749,3953,1976.5,1975,1978,2,3953,0,3953,average_offensive_and_defensive_team_possessions_on_court,true
1630702,Jaden Hardy,1610612742,3760,1880,1885,1875,2,3760,0,3760,average_offensive_and_defensive_team_possessions_on_court,true
1630553,Keon Johnson,1610612751,7816,3908,3901,3915,2,7816,0,7816,average_offensive_and_defensive_team_possessions_on_court,true
1630595,Cade Cunningham,1610612765,10295,5147.5,5164,5131,2,10295,0,10295,average_offensive_and_defensive_team_possessions_on_court,true
2544,LeBron James,1610612747,10062,5031,5026,5036,2,10062,0,10062,average_offensive_and_defensive_team_possessions_on_court,true
1642263,Reed Sheppard,1610612745,2822,1411,1409,1413,2,2822,0,2822,average_offensive_and_defensive_team_possessions_on_court,true
1626145,Tyus Jones,1610612756,8820,4410,4418,4402,2,8820,0,8820,average_offensive_and_defensive_team_possessions_on_court,true
1629028,Deandre Ayton,1610612757,4954,2477,2480,2474,2,4954,0,4954,average_offensive_and_defensive_team_possessions_on_court,true
1627732,Ben Simmons,1610612751,4480,2240,2244,2236,2,4480,0,4480,average_offensive_and_defensive_team_possessions_on_court,true
1642274,Yves Missi,1610612740,8030,4015,4011,4019,2,8030,0,8030,average_offensive_and_defensive_team_possessions_on_court,true
203110,Draymond Green,1610612744,8372,4186,4186,4186,2,8372,0,8372,average_offensive_and_defensive_team_possessions_on_court,true
1626171,Bobby Portis,1610612749,5132,2566,2575,2557,2,5132,0,5132,average_offensive_and_defensive_team_possessions_on_court,true
1642273,Kyshawn George,1610612764,7444,3722,3718,3726,2,7444,0,7444,average_offensive_and_defensive_team_possessions_on_court,true
1641722,Jordan Hawkins,1610612740,5481,2740.5,2746,2735,2,5481,0,5481,average_offensive_and_defensive_team_possessions_on_court,true
1630567,Scottie Barnes,1610612761,8958,4479,4485,4473,2,8958,0,8958,average_offensive_and_defensive_team_possessions_on_court,true
1642354,KJ Simpson,1610612766,3382,1691,1691,1691,2,3382,0,3382,average_offensive_and_defensive_team_possessions_on_court,true
1630703,Scoot Henderson,1610612757,7279,3639.5,3647,3632,2,7279,0,7279,average_offensive_and_defensive_team_possessions_on_court,true
1641733,Nick Smith Jr.,1610612766,5645,2822.5,2831,2814,2,5645,0,5645,average_offensive_and_defensive_team_possessions_on_court,true
1627749,Dejounte Murray,1610612740,4195,2097.5,2101,2094,2,4195,0,4195,average_offensive_and_defensive_team_possessions_on_court,true
1628398,Kyle Kuzma,1610612764,8258,4129,4115,4143,2,8258,0,8258,average_offensive_and_defensive_team_possessions_on_court,true
1631094,Paolo Banchero,1610612753,6238,3119,3133,3105,2,6238,0,6238,average_offensive_and_defensive_team_possessions_on_court,true
1641731,Bilal Coulibaly,1610612764,8214,4107,4093,4121,2,8214,0,8214,average_offensive_and_defensive_team_possessions_on_court,true
1642264,Stephon Castle,1610612759,8820,4410,4396,4424,2,8820,0,8820,average_offensive_and_defensive_team_possessions_on_court,true
1642262,Cody Williams,1610612762,4486,2243,2235,2251,2,4486,0,4486,average_offensive_and_defensive_team_possessions_on_court,true
1630590,Scotty Pippen Jr.,1610612763,7220,3610,3599,3621,2,7220,0,7220,average_offensive_and_defensive_team_possessions_on_court,true
1626179,Terry Rozier,1610612748,6584,3292,3287,3297,2,6584,0,6584,average_offensive_and_defensive_team_possessions_on_court,true
1630581,Josh Giddey,1610612741,8977,4488.5,4478,4499,2,8977,0,8977,average_offensive_and_defensive_team_possessions_on_court,true
1628389,Bam Adebayo,1610612748,10589,5294.5,5305,5284,2,10589,0,10589,average_offensive_and_defensive_team_possessions_on_court,true
1630558,Davion Mitchell,1610612761,8229,4114.5,4109,4120,2,8229,0,8229,average_offensive_and_defensive_team_possessions_on_court,true
1642267,Carlton Carrington,1610612764,10321,5160.5,5138,5183,2,10321,0,10321,average_offensive_and_defensive_team_possessions_on_court,true
1642259,Alexandre Sarr,1610612764,7695,3847.5,3840,3855,2,7695,0,7695,average_offensive_and_defensive_team_possessions_on_court,true
1629614,Andrew Nembhard,1610612754,7546,3773,3769,3777,2,7546,0,7546,average_offensive_and_defensive_team_possessions_on_court,true
1641718,Keyonte George,1610612762,8764,4382,4385,4379,2,8764,0,8764,average_offensive_and_defensive_team_possessions_on_court,true
1629645,Kevin Porter Jr.,1610612746,6073,3036.5,3024,3049,2,6073,0,6073,average_offensive_and_defensive_team_possessions_on_court,true
201935,James Harden,1610612746,11469,5734.5,5739,5730,2,11469,0,11469,average_offensive_and_defensive_team_possessions_on_court,true
1642347,Jamal Shead,1610612761,6099,3049.5,3055,3044,2,6099,0,6099,average_offensive_and_defensive_team_possessions_on_court,true
1629027,Trae Young,1610612737,11689,5844.5,5861,5828,2,11689,0,11689,average_offensive_and_defensive_team_possessions_on_court,true
201566,Russell Westbrook,1610612743,9022,4511,4497,4525,2,9022,0,9022,average_offensive_and_defensive_team_possessions_on_court,true
1642268,Isaiah Collier,1610612762,7772,3886,3886,3886,2,7772,0,7772,average_offensive_and_defensive_team_possessions_on_court,true
