side,focalId,credit,actualV,meanRep,identityResidual,support
off,1630578,0.05224005924510222,1.1236839974592618,1.0714439382141596,0,WEAK_SUPPORT
def,1627734,0.11711682406381163,1.1236839974592618,1.2408008215230735,0,WEAK_SUPPORT
def,1628368,-0.05272079878105851,1.1236839974592618,1.0709631986782033,0,WEAK_SUPPORT
def,1628370,0.009184545306803127,1.1236839974592618,1.132868542766065,0,WEAK_SUPPORT
def,201942,-0.003395922150460695,1.1236839974592618,1.1202880753088011,0,WEAK_SUPPORT
off,1630578,0.051061085024589614,1.1022991276467284,1.0512380426221388,0,WEAK_SUPPORT
def,1627734,0.11132863164090412,1.1022991276467284,1.2136277592876326,0,WEAK_SUPPORT
def,1628368,-0.0484161276842181,1.1022991276467284,1.0538829999625103,0,WEAK_SUPPORT
def,1628370,0.020200741014453127,1.1022991276467284,1.1224998686611816,0,WEAK_SUPPORT
def,201942,-0.012631559640267076,1.1022991276467284,1.0896675680064614,0,WEAK_SUPPORT
off,1627734,0.014961319087920977,1.174554625222392,1.159593306134471,0,WEAK_SUPPORT
off,1628368,-0.004568889028605305,1.174554625222392,1.1791235142509973,0,WEAK_SUPPORT
off,1628370,-0.09043208983294004,1.174554625222392,1.264986715055332,0,WEAK_SUPPORT
off,201942,-0.01883563399238075,1.174554625222392,1.1933902592147727,0,WEAK_SUPPORT
def,1630578,0.07091250593182341,1.174554625222392,1.2454671311542154,0,WEAK_SUPPORT
off,1630578,0.04739881995266182,1.1441674739154586,1.0967686539627968,0,WEAK_SUPPORT
def,1627734,0.09154260527698876,1.1441674739154586,1.2357100791924474,0,WEAK_SUPPORT
def,1628368,-0.05100298716648699,1.1441674739154586,1.0931644867489716,0,WEAK_SUPPORT
def,1628370,0.016021231706099037,1.1441674739154586,1.1601887056215576,0,WEAK_SUPPORT
def,201942,-0.028250066236716886,1.1441674739154586,1.1159174076787417,0,WEAK_SUPPORT
off,1628415,-0.0999119506865137,0.9327215742414426,1.0326335249279563,0,WEAK_SUPPORT
off,1630224,0.04935634127128408,0.9327215742414426,0.8833652329701586,0,WEAK_SUPPORT
off,1630578,0.056856887232272,0.9327215742414426,0.8758646870091706,0,WEAK_SUPPORT
def,1627734,0.14255083965523718,0.9327215742414426,1.0752724138966798,0,WEAK_SUPPORT
def,1628368,-0.04512299810270126,0.9327215742414426,0.8875985761387414,0,WEAK_SUPPORT
def,1628370,0.02488832598004498,0.9327215742414426,0.9576099002214876,0,WEAK_SUPPORT
def,1631099,0.05789227921198026,0.9327215742414426,0.9906138534534229,0,WEAK_SUPPORT
def,201942,0.012741708174877853,0.9327215742414426,0.9454632824163205,0,WEAK_SUPPORT
off,1627734,0.040031623312406284,1.0370111020357666,0.9969794787233603,0,WEAK_SUPPORT
off,1628368,0.03980833425376773,1.0370111020357666,0.9972027677819989,0,WEAK_SUPPORT
off,1628370,-0.09498723385034924,1.0370111020357666,1.1319983358861159,0,WEAK_SUPPORT
off,1631099,0.006236062460345693,1.0370111020357666,1.030775039575421,0,WEAK_SUPPORT
off,201942,-0.037499643364980795,1.0370111020357666,1.0745107454007474,0,WEAK_SUPPORT
def,1628415,0.0602808436951876,1.0370111020357666,1.0972919457309542,0,WEAK_SUPPORT
def,1630224,-0.04790493042475852,1.0370111020357666,0.9891061716110081,0,WEAK_SUPPORT
def,1630578,0.08105049583806712,1.0370111020357666,1.1180615978738337,0,WEAK_SUPPORT
off,1628415,-0.09372151318379951,0.7976531664988051,0.8913746796826046,0,WEAK_SUPPORT
off,1630224,0.048647586051963176,0.7976531664988051,0.749005580446842,0,WEAK_SUPPORT
off,1630578,0.05369755198865722,0.7976531664988051,0.7439556145101479,0,WEAK_SUPPORT
def,1627734,0.12616310676848252,0.7976531664988051,0.9238162732672877,0,WEAK_SUPPORT
def,1628368,-0.0413361650339924,0.7976531664988051,0.7563170014648127,0,WEAK_SUPPORT
def,1628370,0.0357643178546273,0.7976531664988051,0.8334174843534324,0,WEAK_SUPPORT
def,1631099,0.06855509126574744,0.7976531664988051,0.8662082577645526,0,WEAK_SUPPORT
def,201942,-0.0056611525543053265,0.7976531664988051,0.7919920139444998,0,WEAK_SUPPORT
off,1627734,0.005754223127614422,1.3657489132953817,1.3599946901677673,0,WEAK_SUPPORT
off,1628370,-0.07607928935526576,1.3657489132953817,1.4418282026506475,0,WEAK_SUPPORT
off,1631099,-0.002019529133556297,1.3657489132953817,1.367768442428938,0,WEAK_SUPPORT
off,201942,-0.0321323685118482,1.3657489132953817,1.39788128180723,0,WEAK_SUPPORT
def,1628415,0.03717086877102527,1.3657489132953817,1.402919782066407,0,WEAK_SUPPORT
def,1630224,-0.06881630670433214,1.3657489132953817,1.2969326065910496,0,WEAK_SUPPORT
def,1630578,0.09959312712600532,1.3657489132953817,1.465342040421387,0,WEAK_SUPPORT
off,1628415,-0.0884360153564645,0.7648290526423585,0.853265067998823,0,WEAK_SUPPORT
off,1630224,0.04925822476303143,0.7648290526423585,0.715570827879327,0,WEAK_SUPPORT
off,1630578,0.05079603792475418,0.7648290526423585,0.7140330147176043,0,WEAK_SUPPORT
def,1627734,0.11118358181952015,0.7648290526423585,0.8760126344618786,0,WEAK_SUPPORT
def,1628370,0.04725949992830725,0.7648290526423585,0.8120885525706657,0,WEAK_SUPPORT
def,1631099,0.07904269689854482,0.7648290526423585,0.8438717495409033,0,WEAK_SUPPORT
def,201942,-0.023075087971764052,0.7648290526423585,0.7417539646705944,0,WEAK_SUPPORT
off,1627734,0.011521644962747546,1.452374105300104,1.4408524603373565,0,WEAK_SUPPORT
off,1628368,-0.006016755595497303,1.452374105300104,1.4583908608956013,0,WEAK_SUPPORT
def,1628415,0.03719630362001558,1.452374105300104,1.4895704089201196,0,WEAK_SUPPORT
def,1630224,-0.057327839323526586,1.452374105300104,1.3950462659765774,0,WEAK_SUPPORT
off,1628415,-0.0706649952265006,1.1035241509169404,1.174189146143441,0,WEAK_SUPPORT
off,1630224,0.004635330739046983,1.1035241509169404,1.0988888201778935,0,WEAK_SUPPORT
def,1628368,-0.05686257301747388,1.1035241509169404,1.0466615778994666,0,WEAK_SUPPORT
def,1631099,0.061188747641532704,1.1035241509169404,1.1647128985584732,0,WEAK_SUPPORT
off,1628368,-0.00012991111811144762,1.136009460921352,1.1361393720394635,0,WEAK_SUPPORT
off,1631099,0.025132834805831283,1.136009460921352,1.1108766261155207,0,WEAK_SUPPORT
def,1630224,-0.03936504977056465,1.136009460921352,1.0966444111507874,0,WEAK_SUPPORT
off,1627734,0.1206821664598765,1.294617811063709,1.1739356446038325,0,WEAK_SUPPORT
off,1628368,0.11279473087934622,1.294617811063709,1.1818230801843628,0,WEAK_SUPPORT
off,1628370,-0.11771862647101328,1.294617811063709,1.4123364375347223,0,WEAK_SUPPORT
off,1631099,0.014042985646039341,1.294617811063709,1.2805748254176696,0,WEAK_SUPPORT
off,201942,-0.002188168599412732,1.294617811063709,1.2968059796631217,0,WEAK_SUPPORT
def,1627734,0.19619091773204755,1.0442375152610033,1.2404284329930508,0,WEAK_SUPPORT
def,1628368,-0.1235332975898028,1.0442375152610033,0.9207042176712005,0,WEAK_SUPPORT
def,1628370,-0.0002831412829915614,1.0442375152610033,1.0439543739780117,0,WEAK_SUPPORT
def,1631099,0.049259971652659384,1.0442375152610033,1.0934974869136627,0,WEAK_SUPPORT
def,201942,-0.06942327289093786,1.0442375152610033,0.9748142423700654,0,WEAK_SUPPORT
off,1627734,0.11816769649819925,1.210357428750301,1.0921897322521017,0,WEAK_SUPPORT
off,1628368,0.10093206603322269,1.210357428750301,1.1094253627170783,0,WEAK_SUPPORT
off,1628370,-0.12272582244195007,1.210357428750301,1.333083251192251,0,WEAK_SUPPORT
off,1631099,0.022596606846794653,1.210357428750301,1.1877608219035063,0,WEAK_SUPPORT
off,201942,0.008367337871922453,1.210357428750301,1.2019900908783785,0,WEAK_SUPPORT
def,1628415,0.0790430107030704,1.210357428750301,1.2894004394533713,0,WEAK_SUPPORT
def,1630224,-0.004303182787855686,1.210357428750301,1.2060542459624453,0,WEAK_SUPPORT
def,1630578,0.01514098552877896,1.210357428750301,1.22549841427908,0,WEAK_SUPPORT
off,1628415,-0.12487753710584526,1.0120972264867758,1.136974763592621,0,WEAK_SUPPORT
off,1630224,-0.09399621216077048,1.0120972264867758,1.1060934386475463,0,WEAK_SUPPORT
off,1630578,0.05038981568250611,1.0120972264867758,0.9617074108042697,0,WEAK_SUPPORT
def,1627734,0.17945809400063362,1.0120972264867758,1.1915553204874094,0,WEAK_SUPPORT
def,1628368,-0.1273019390121265,1.0120972264867758,0.8847952874746493,0,WEAK_SUPPORT
def,1628370,-0.0076405777663810515,1.0120972264867758,1.0044566487203948,0,WEAK_SUPPORT
def,1631099,0.0513418361841802,1.0120972264867758,1.063439062670956,0,WEAK_SUPPORT
def,201942,-0.08117403247731114,1.0120972264867758,0.9309231940094647,0,WEAK_SUPPORT
off,1627734,0.09509380561012137,1.2608716066663084,1.165777801056187,0,WEAK_SUPPORT
off,1628368,0.06597344097038516,1.2608716066663084,1.1948981656959232,0,WEAK_SUPPORT
off,1628370,-0.11419511579434971,1.2608716066663084,1.375066722460658,0,WEAK_SUPPORT
off,1631099,0.023051519233011408,1.2608716066663084,1.237820087433297,0,WEAK_SUPPORT
off,201942,0.018650593362759205,1.2608716066663084,1.2422210133035492,0,WEAK_SUPPORT
def,1628415,0.06121094405768801,1.2608716066663084,1.3220825507239964,0,WEAK_SUPPORT
def,1630224,-0.013684883515068025,1.2608716066663084,1.2471867231512404,0,WEAK_SUPPORT
def,1630578,0.01689693150775118,1.2608716066663084,1.2777685381740596,0,WEAK_SUPPORT
off,1628415,-0.11433765147496033,1.0507742645104736,1.165111915985434,0,WEAK_SUPPORT
off,1630224,-0.10936327087942099,1.0507742645104736,1.1601375353898946,0,WEAK_SUPPORT
off,1630578,0.047386957236451144,1.0507742645104736,1.0033873072740225,0,WEAK_SUPPORT
def,1627734,0.16305661331340615,1.0507742645104736,1.2138308778238798,0,WEAK_SUPPORT
def,1628368,-0.13099595387163177,1.0507742645104736,0.9197783106388419,0,WEAK_SUPPORT
def,1628370,-0.014852322438218657,1.0507742645104736,1.035921942072255,0,WEAK_SUPPORT
def,1631099,0.05338247567547327,1.0507742645104736,1.104156740185947,0,WEAK_SUPPORT
def,201942,-0.09269210375504344,1.0507742645104736,0.9580821607554302,0,WEAK_SUPPORT
off,1628368,0.07636621586695491,1.1196517731120053,1.0432855572450503,0,WEAK_SUPPORT
off,1628370,-0.13309499560588445,1.1196517731120053,1.2527467687178897,0,WEAK_SUPPORT
off,1631099,0.04030990984594651,1.1196517731120053,1.0793418632660587,0,WEAK_SUPPORT
off,201942,0.030226253534420655,1.1196517731120053,1.0894255195775846,0,WEAK_SUPPORT
def,1628415,0.06835338966454496,1.1196517731120053,1.1880051627765502,0,WEAK_SUPPORT
def,1630224,0.007331553926583245,1.1196517731120053,1.1269833270385885,0,WEAK_SUPPORT
def,1630578,-0.01588110927057218,1.1196517731120053,1.103770663841433,0,WEAK_SUPPORT
off,1628368,0.06155485763874513,0.7681384958830304,0.7065836382442853,0,WEAK_SUPPORT
off,1628370,-0.12537484265554144,0.7681384958830304,0.8935133385385718,0,WEAK_SUPPORT
off,1631099,0.03613841289497255,0.7681384958830304,0.7320000829880579,0,WEAK_SUPPORT
off,201942,0.030911586883515474,0.7681384958830304,0.7372269089995149,0,WEAK_SUPPORT
def,1630224,-0.0012167379882029872,0.7681384958830304,0.7669217578948274,0,WEAK_SUPPORT
def,1630578,-0.007043788705142662,0.7681384958830304,0.7610947071778877,0,WEAK_SUPPORT
off,1641783,-0.10999313721350856,0.9616855105001052,1.0716786477136138,0,WEAK_SUPPORT
off,203484,0.06898561208522158,0.9616855105001052,0.8926998984148836,0,WEAK_SUPPORT
def,1627759,-0.021059364078350407,0.9616855105001052,0.9406261464217548,0,WEAK_SUPPORT
def,1628369,0.12550157090802183,0.9616855105001052,1.087187081408127,0,WEAK_SUPPORT
def,1628401,-0.03876415667479394,0.9616855105001052,0.9229213538253113,0,WEAK_SUPPORT
def,201950,0.021477990910754863,0.9616855105001052,0.9831635014108601,0,WEAK_SUPPORT
off,1627759,0.02005230947094172,0.9524723566569374,0.9324200471859957,0,WEAK_SUPPORT
off,1628369,0.08349399853831363,0.9524723566569374,0.8689783581186238,0,WEAK_SUPPORT
off,1628401,-0.13456283981208428,0.9524723566569374,1.0870351964690217,0,WEAK_SUPPORT
off,201950,-0.18606838038637064,0.9524723566569374,1.138540737043308,0,WEAK_SUPPORT
def,1641783,-0.05519216678828298,0.9524723566569374,0.8972801898686544,0,WEAK_SUPPORT
def,203484,0.05221207917006543,0.9524723566569374,1.0046844358270028,0,WEAK_SUPPORT
off,1641783,-0.09999564343302791,0.95688257157463,1.0568782150076579,0,WEAK_SUPPORT
off,203484,0.047058474623326685,0.95688257157463,0.9098240969513033,0,WEAK_SUPPORT
def,1627759,-0.018544453681952344,0.95688257157463,0.9383381178926776,0,WEAK_SUPPORT
def,1628369,0.0736843932523098,0.95688257157463,1.0305669648269398,0,WEAK_SUPPORT
def,1628401,-0.008093125285000058,0.95688257157463,0.9487894462896299,0,WEAK_SUPPORT
def,201950,0.03091675738659172,0.95688257157463,0.9877993289612217,0,WEAK_SUPPORT
off,1627759,-0.0033591968163220187,1.2653419097428011,1.2687011065591232,0,WEAK_SUPPORT
off,1628401,-0.1025778934764272,1.2653419097428011,1.3679198032192283,0,WEAK_SUPPORT
off,201143,0.0866335835235299,1.2653419097428011,1.1787083262192712,0,WEAK_SUPPORT
def,1641783,-0.04342646616342738,1.2653419097428011,1.2219154435793738,0,WEAK_SUPPORT
def,203484,-0.002454392151366225,1.2653419097428011,1.262887517591435,0,WEAK_SUPPORT
def,1628369,0.03246956588118932,1.030957670537259,1.0634272364184483,0,WEAK_SUPPORT
def,201143,0.0038457570992225243,1.030957670537259,1.0348034276364815,0,WEAK_SUPPORT
off,1628369,0.07462275341933777,1.3440438439614988,1.269421090542161,0,WEAK_SUPPORT
off,201143,0.027361607725900683,1.3440438439614988,1.316682236235598,0,WEAK_SUPPORT
def,1628369,0.09004986423481787,0.9218581516219347,1.0119080158567526,0,WEAK_SUPPORT
def,201143,0.0028726643788380413,0.9218581516219347,0.9247308160007728,0,WEAK_SUPPORT
off,1628369,0.07277917662214417,1.4233777858636316,1.3505986092414874,0,WEAK_SUPPORT
off,201143,0.14409502492359683,1.4233777858636316,1.2792827609400348,0,WEAK_SUPPORT
def,1641783,-0.03740651356971769,1.4233777858636316,1.385971272293914,0,WEAK_SUPPORT
off,1641783,-0.09186429373140292,0.947542796598124,1.039407090329527,0,WEAK_SUPPORT
off,203484,0.05257413817312473,0.947542796598124,0.8949686584249993,0,WEAK_SUPPORT
def,1627759,-0.01619537599583032,0.947542796598124,0.9313474206022937,0,WEAK_SUPPORT
def,1628369,0.07428042689941128,0.947542796598124,1.0218232234975353,0,WEAK_SUPPORT
def,1628401,-0.006387241401113131,0.947542796598124,0.9411555551970109,0,WEAK_SUPPORT
def,201950,0.03512486487243893,0.947542796598124,0.982667661470563,0,WEAK_SUPPORT
off,1627759,0.0006511816031360418,1.0517489969771228,1.0510978153739867,0,WEAK_SUPPORT
off,1628369,0.07511773850432424,1.0517489969771228,0.9766312584727985,0,WEAK_SUPPORT
off,1628401,-0.10712907716195841,1.0517489969771228,1.1588780741390812,0,WEAK_SUPPORT
off,201950,-0.18376621724461795,1.0517489969771228,1.2355152142217407,0,WEAK_SUPPORT
def,203484,0.0063728289433859775,1.0517489969771228,1.0581218259205087,0,WEAK_SUPPORT
off,203484,0.032552597857312016,1.0399079688953525,1.0073553710380405,0,WEAK_SUPPORT
def,1627759,-0.014868622444433655,1.0399079688953525,1.0250393464509189,0,WEAK_SUPPORT
def,1628369,0.031011202258808712,1.0399079688953525,1.0709191711541612,0,WEAK_SUPPORT
def,1628401,0.018554734432561615,1.0399079688953525,1.0584627033279141,0,WEAK_SUPPORT
def,201950,0.04160286562101323,1.0399079688953525,1.0815108345163658,0,WEAK_SUPPORT
off,1627759,-0.01833696970387866,1.1313391352438682,1.1496761049477469,0,WEAK_SUPPORT
off,1628369,0.07209381265831682,1.1313391352438682,1.0592453225855514,0,WEAK_SUPPORT
off,1628401,-0.09832473458369217,1.1313391352438682,1.2296638698275604,0,WEAK_SUPPORT
off,201950,-0.1765580124605135,1.1313391352438682,1.3078971477043817,0,WEAK_SUPPORT
def,203484,-0.028044145815137922,1.1313391352438682,1.1032949894287303,0,WEAK_SUPPORT
off,1627759,0.0368985811087541,1.1992153739508296,1.1623167928420755,0,WEAK_SUPPORT
off,1628369,0.06910803102724605,1.1992153739508296,1.1301073429235835,0,WEAK_SUPPORT
off,1628401,-0.082843298131283,1.1992153739508296,1.2820586720821125,0,WEAK_SUPPORT
off,201950,-0.20880985445436595,1.1992153739508296,1.4080252284051955,0,WEAK_SUPPORT
def,1641783,-0.027533877489361425,1.1992153739508296,1.1716814964614681,0,WEAK_SUPPORT
def,203484,0.048284390657259424,1.1992153739508296,1.247499764608089,0,WEAK_SUPPORT
off,1641783,-0.036948299357491776,0.7962255352284079,0.8331738345858997,0,WEAK_SUPPORT
off,203484,0.07690941804916096,0.7962255352284079,0.7193161171792469,0,WEAK_SUPPORT
def,1627759,-0.0004985434165075686,0.7962255352284079,0.7957269918119003,0,WEAK_SUPPORT
def,1628369,0.054664731643658926,0.7962255352284079,0.8508902668720668,0,WEAK_SUPPORT
def,1628401,0.017988287462602504,0.7962255352284079,0.8142138226910104,0,WEAK_SUPPORT
def,201950,0.06546348006965685,0.7962255352284079,0.8616890152980647,0,WEAK_SUPPORT
off,1627759,0.016287319735881045,1.3061302437558482,1.2898429240199671,0,WEAK_SUPPORT
off,1628369,0.06338170810838495,1.3061302437558482,1.2427485356474632,0,WEAK_SUPPORT
off,1628401,-0.06476274038615659,1.3061302437558482,1.3708929841420048,0,WEAK_SUPPORT
off,201950,-0.20332596491050436,1.3061302437558482,1.5094562086663526,0,WEAK_SUPPORT
def,1641783,-0.02204718509910264,1.3061302437558482,1.2840830586567455,0,WEAK_SUPPORT
def,203484,0.00599111770782601,1.3061302437558482,1.3121213614636742,0,WEAK_SUPPORT
off,1641783,-0.014103094221715406,0.8243233851112476,0.838426479332963,0,WEAK_SUPPORT
off,203484,0.05934522851085344,0.8243233851112476,0.7649781566003941,0,WEAK_SUPPORT
def,1627759,0.005671376089099178,0.8243233851112476,0.8299947612003468,0,WEAK_SUPPORT
def,1628401,0.05568611044159644,0.8243233851112476,0.880009495552844,0,WEAK_SUPPORT
def,201143,-0.007659355769636389,0.8243233851112476,0.8166640293416112,0,WEAK_SUPPORT
def,201950,0.08219766167614084,0.8243233851112476,0.9065210467873884,0,WEAK_SUPPORT
off,1627759,-0.005168495326455913,1.4438446814026067,1.4490131767290626,0,WEAK_SUPPORT
off,201143,0.07439344812763493,1.4438446814026067,1.3694512332749718,0,WEAK_SUPPORT
def,1641783,-0.0212100241091151,1.4438446814026067,1.4226346572934916,0,WEAK_SUPPORT
def,203484,-0.032197426878727065,1.4438446814026067,1.4116472545238796,0,WEAK_SUPPORT
def,1627759,0.0034104202901925618,0.9165477102454345,0.919958130535627,0,WEAK_SUPPORT
def,201143,-0.008496390242378582,0.9165477102454345,0.9080513200030559,0,WEAK_SUPPORT
off,1627759,-0.024834829349124954,1.3935697241582374,1.4184045535073624,0,WEAK_SUPPORT
off,201143,0.021701976780004628,1.3935697241582374,1.3718677473782328,0,WEAK_SUPPORT
off,1628369,0.1048637297678563,1.4805032805979361,1.3756395508300798,0,WEAK_SUPPORT
off,1628401,-0.02619368748939932,1.4805032805979361,1.5066969680873354,0,WEAK_SUPPORT
off,201143,0.1423514008294109,1.4805032805979361,1.3381518797685252,0,WEAK_SUPPORT
off,201950,-0.22155415164289693,1.4805032805979361,1.702057432240833,0,WEAK_SUPPORT
def,1641783,-0.040697459377455836,1.4805032805979361,1.4398058212204803,0,WEAK_SUPPORT
off,1641783,-0.011605694437982095,0.722871597021614,0.7344772914595961,0,WEAK_SUPPORT
def,1628369,0.06761607749236587,0.722871597021614,0.7904876745139798,0,WEAK_SUPPORT
def,1628401,0.05924058906198937,0.722871597021614,0.7821121860836033,0,WEAK_SUPPORT
def,201143,-0.08363917000840648,0.722871597021614,0.6392324270132075,0,WEAK_SUPPORT
def,201950,0.10236706869880352,0.722871597021614,0.8252386657204175,0,WEAK_SUPPORT
off,1627759,0.011552398606744063,1.4853364831541935,1.4737840845474495,0,WEAK_SUPPORT
off,1628369,0.10049029764212314,1.4853364831541935,1.3848461855120704,0,WEAK_SUPPORT
off,1628401,-0.012748753787762634,1.4853364831541935,1.4980852369419562,0,WEAK_SUPPORT
off,201143,0.08805681845479718,1.4853364831541935,1.3972796646993964,0,WEAK_SUPPORT
off,201950,-0.21525511774219952,1.4853364831541935,1.700591600896393,0,WEAK_SUPPORT
def,1641783,-0.03730897788836107,1.4853364831541935,1.4480275052658325,0,WEAK_SUPPORT
off,1641783,-0.0017183615622741177,0.6661621641290634,0.6678805256913375,0,WEAK_SUPPORT
def,1627759,0.0012924284268669428,0.6661621641290634,0.6674545925559303,0,WEAK_SUPPORT
def,1628369,0.015533856744996077,0.6661621641290634,0.6816960208740594,0,WEAK_SUPPORT
def,1628401,0.09002823412344207,0.6661621641290634,0.7561903982525054,0,WEAK_SUPPORT
def,201143,-0.08711969412044707,0.6661621641290634,0.5790424700086163,0,WEAK_SUPPORT
def,201950,0.11176968034105816,0.6661621641290634,0.7779318444701215,0,WEAK_SUPPORT
off,1630162,0.04489656470663139,0.9856295385582304,0.940732973851599,0,WEAK_SUPPORT
off,1630183,-0.07281932968080052,0.9856295385582304,1.058448868239031,0,WEAK_SUPPORT
off,201144,0.03765720711499365,0.9856295385582304,0.9479723314432368,0,WEAK_SUPPORT
off,203497,-0.019186844349102006,0.9856295385582304,1.0048163829073324,0,WEAK_SUPPORT
off,203944,-0.03611898384972634,0.9856295385582304,1.0217485224079568,0,WEAK_SUPPORT
def,1628384,0.13214565257533828,0.9856295385582304,1.1177751911335687,0,WEAK_SUPPORT
def,1628404,0.0112910978180083,0.9856295385582304,0.9969206363762387,0,WEAK_SUPPORT
def,1628969,0.010535075321913334,0.9856295385582304,0.9961646138801438,0,WEAK_SUPPORT
def,1628973,0.04084449423421044,0.9856295385582304,1.0264740327924409,0,WEAK_SUPPORT
off,1628384,0.006748996557423448,1.0776210297246867,1.0708720331672632,0,WEAK_SUPPORT
off,1628404,0.03638912689639828,1.0776210297246867,1.0412319028282884,0,WEAK_SUPPORT
off,1628969,0.04223142957114323,1.0776210297246867,1.0353896001535434,0,WEAK_SUPPORT
off,1628973,-0.059818305881968126,1.0776210297246867,1.1374393356066548,0,WEAK_SUPPORT
def,1630162,0.0713992066985758,1.0776210297246867,1.1490202364232625,0,WEAK_SUPPORT
def,1630183,-0.019784376565286088,1.0776210297246867,1.0578366531594006,0,WEAK_SUPPORT
def,201144,-0.05314961014707742,1.0776210297246867,1.0244714195776092,0,WEAK_SUPPORT
def,203497,0.07099528702728408,1.0776210297246867,1.1486163167519707,0,WEAK_SUPPORT
def,203944,0.024188679304059324,1.0776210297246867,1.101809709028746,0,WEAK_SUPPORT
off,1630162,0.019630531276335184,1.0469271595651926,1.0272966282888574,0,WEAK_SUPPORT
off,1630183,-0.047162313058609406,1.0469271595651926,1.094089472623802,0,WEAK_SUPPORT
off,201144,0.02271758240263355,1.0469271595651926,1.024209577162559,0,WEAK_SUPPORT
off,203497,0.01434294677322212,1.0469271595651926,1.0325842127919704,0,WEAK_SUPPORT
off,203944,-0.008919510903063088,1.0469271595651926,1.0558466704682556,0,WEAK_SUPPORT
def,1628384,0.06615836084935012,1.0469271595651926,1.1130855204145427,0,WEAK_SUPPORT
def,1628404,0.00866595450904084,1.0469271595651926,1.0555931140742334,0,WEAK_SUPPORT
def,1628969,0.010286288743946548,1.0469271595651926,1.057213448309139,0,WEAK_SUPPORT
def,1628973,0.027450427828203505,1.0469271595651926,1.074377587393396,0,WEAK_SUPPORT
off,1628384,0.04294130979531996,1.0621325835431346,1.0191912737478146,0,WEAK_SUPPORT
off,1628404,0.034423857563827376,1.0621325835431346,1.0277087259793072,0,WEAK_SUPPORT
off,1628969,0.02732893204839404,1.0621325835431346,1.0348036514947405,0,WEAK_SUPPORT
off,1628973,-0.04741896403492962,1.0621325835431346,1.1095515475780642,0,WEAK_SUPPORT
def,1630162,0.07872903705654744,1.0621325835431346,1.140861620599682,0,WEAK_SUPPORT
def,1630183,0.000992350102775097,1.0621325835431346,1.0631249336459097,0,WEAK_SUPPORT
def,201144,-0.04582204339157858,1.0621325835431346,1.016310540151556,0,WEAK_SUPPORT
def,203944,0.03353789312369848,1.0621325835431346,1.095670476666833,0,WEAK_SUPPORT
off,1630162,0.013891581763046945,1.14567305405946,1.131781472296413,0,WEAK_SUPPORT
off,203497,0.008568995523267287,1.14567305405946,1.1371040585361927,0,WEAK_SUPPORT
def,1628384,0.0771894107335791,1.14567305405946,1.222862464793039,0,WEAK_SUPPORT
def,1628969,-0.01783130219925222,1.14567305405946,1.1278417518602077,0,WEAK_SUPPORT
def,1628973,0.00018644861967964665,1.14567305405946,1.1458595026791396,0,WEAK_SUPPORT
off,1628384,0.05199782236092221,1.0352083848714198,0.9832105625104975,0,WEAK_SUPPORT
off,1628969,0.00530515006953558,1.0352083848714198,1.0299032348018842,0,WEAK_SUPPORT
off,1628973,-0.046230544517539496,1.0352083848714198,1.0814389293889592,0,WEAK_SUPPORT
def,1630162,0.08223679740246648,1.0352083848714198,1.1174451822738862,0,WEAK_SUPPORT
def,203497,0.058559516041538195,1.0352083848714198,1.093767900912958,0,WEAK_SUPPORT
off,1628404,0.04997059962939654,1.021052864185469,0.9710822645560725,0,WEAK_SUPPORT
def,203497,0.07289948011932257,1.021052864185469,1.0939523443047916,0,WEAK_SUPPORT
off,203497,-0.012149316717322778,1.0788313521374153,1.090980668854738,0,WEAK_SUPPORT
def,1628404,0.007490853873300285,1.0788313521374153,1.0863222060107156,0,WEAK_SUPPORT
off,1628404,0.03255810152417449,1.086348101626681,1.0537900001025065,0,WEAK_SUPPORT
def,1630183,-0.015173640215923045,1.086348101626681,1.071174461410758,0,WEAK_SUPPORT
def,203497,0.07024266987331673,1.086348101626681,1.1565907714999977,0,WEAK_SUPPORT
off,1630162,0.020529787029322177,1.0413929941128863,1.0208632070835642,0,WEAK_SUPPORT
off,1630183,-0.06899711799172326,1.0413929941128863,1.1103901121046096,0,WEAK_SUPPORT
off,201144,0.03209632528387596,1.0413929941128863,1.0092966688290104,0,WEAK_SUPPORT
off,203944,-0.018104269873351342,1.0413929941128863,1.0594972639862377,0,WEAK_SUPPORT
def,1628384,0.08331659074544673,1.0413929941128863,1.124709584858333,0,WEAK_SUPPORT
def,1628404,-0.005599919755290728,1.0413929941128863,1.0357930743575956,0,WEAK_SUPPORT
def,1628969,-0.005676540142051767,1.0413929941128863,1.0357164539708346,0,WEAK_SUPPORT
def,1628973,0.014140776058894078,1.0413929941128863,1.0555337701717804,0,WEAK_SUPPORT
off,1628384,0.03811122529901212,1.0810846285531166,1.0429734032541045,0,WEAK_SUPPORT
off,1628404,0.029895780689245033,1.0810846285531166,1.0511888478638716,0,WEAK_SUPPORT
off,1628969,0.0181860745809852,1.0810846285531166,1.0628985539721314,0,WEAK_SUPPORT
off,1628973,-0.050238520729322333,1.0810846285531166,1.131323149282439,0,WEAK_SUPPORT
def,1630162,0.0787691513446438,1.0810846285531166,1.1598537798977604,0,WEAK_SUPPORT
def,1630183,0.007276782850211605,1.0810846285531166,1.0883614114033282,0,WEAK_SUPPORT
def,201144,-0.05193805218693126,1.0810846285531166,1.0291465763661853,0,WEAK_SUPPORT
