season,gameId,playerId,name,status
1996-97,0029600029,1349,,RESOLVED
1996-97,0029600029,1000,Shandon Anderson,RESOLVED
1996-97,0029600029,240,Brooks Thompson,RESOLVED
1996-97,0029600029,53,Mario Elie,RESOLVED
1996-97,0029600029,787,Charles Barkley,RESOLVED
1996-97,0029600029,165,Hakeem Olajuwon,RESOLVED
1996-97,0029600029,17,Clyde Drexler,RESOLVED
1996-97,0029600029,1074,Matt Maloney,RESOLVED
1996-97,0029600029,672,Matt Bullard,RESOLVED
1996-97,0029600029,788,Kevin Willis,RESOLVED
1996-97,0029600029,988,Randy Livingston,RESOLVED
1996-97,0029600029,929,Tracy Moore,RESOLVED
1996-97,0029600029,1023,Emanual Davis,RESOLVED
1996-97,0029600029,694,Sam Mack,RESOLVED
1996-97,0029600029,1254,,RESOLVED
1996-97,0029600029,1257,,RESOLVED
1996-97,0029600029,1256,,RESOLVED
1996-97,0029600029,821,,RESOLVED
1996-97,0029600029,822,,RESOLVED
1996-97,0029600029,1258,,RESOLVED
1996-97,0029600029,826,,RESOLVED
1996-97,0029600029,970,Othella Harrington,RESOLVED
1996-97,0029600031,913,Larry Johnson,RESOLVED
1996-97,0029600031,891,Charles Oakley,RESOLVED
1996-97,0029600031,121,Patrick Ewing,RESOLVED
1996-97,0029600031,275,Allan Houston,RESOLVED
1996-97,0029600031,369,Charlie Ward,RESOLVED
1996-97,0029600031,433,Buck Williams,RESOLVED
1996-97,0029600031,317,John Starks,RESOLVED
1996-97,0029600031,1006,Herb Williams,RESOLVED
1996-97,0029600031,961,John Wallace,RESOLVED
1996-97,0029600031,853,,RESOLVED
1996-97,0029600031,855,,RESOLVED
1996-97,0029600031,852,,RESOLVED
1996-97,0029600031,851,,RESOLVED
1996-97,0029600031,1297,,RESOLVED
1996-97,0029600031,1298,,RESOLVED
1996-97,0029600031,1300,,RESOLVED
1996-97,0029600031,1299,,RESOLVED
1996-97,0029600031,1301,,RESOLVED
1996-97,0029600031,1302,,RESOLVED
1996-97,0029600031,1303,,RESOLVED
1996-97,0029600031,418,Scott Brooks,RESOLVED
1996-97,0029600031,1137,Chris Jent,RESOLVED
1996-97,0029600031,962,Walter McCarty,RESOLVED
1996-97,0029600031,76,Cedric Ceballos,RESOLVED
1996-97,0029600031,922,Elden Campbell,RESOLVED
1996-97,0029600031,406,Shaquille O'Neal,RESOLVED
1996-97,0029600031,224,Eddie Jones,RESOLVED
1996-97,0029600031,89,Nick Van Exel,RESOLVED
1996-97,0029600031,916,Corie Blount,RESOLVED
1996-97,0029600031,2,Byron Scott,RESOLVED
1996-97,0029600031,399,Sean Rooks,RESOLVED
1996-97,0029600031,977,Kobe Bryant,RESOLVED
1996-97,0029600031,965,Derek Fisher,RESOLVED
1996-97,0029600031,1269,,RESOLVED
1996-97,0029600031,1271,,RESOLVED
1996-97,0029600031,1270,,RESOLVED
1996-97,0029600031,832,,RESOLVED
1996-97,0029600031,835,,RESOLVED
1996-97,0029600031,969,Travis Knight,RESOLVED
1996-97,0029600031,716,Rumeal Robinson,RESOLVED
1996-97,0029600037,109,Robert Horry,RESOLVED
1996-97,0029600037,920,A.C. Green,RESOLVED
1996-97,0029600037,330,Danny Manning,RESOLVED
1996-97,0029600037,445,Wesley Person,RESOLVED
1996-97,0029600037,208,Sam Cassell,RESOLVED
1996-97,0029600037,359,Chucky Brown,RESOLVED
1996-97,0029600037,364,Rex Chapman,RESOLVED
1996-97,0029600037,714,Michael Finley,RESOLVED
1996-97,0029600037,959,Steve Nash,RESOLVED
1996-97,0029600037,170,Joe Kleine,RESOLVED
1996-97,0029600037,47,Wayman Tisdale,RESOLVED
1996-97,0029600037,863,,RESOLVED
1996-97,0029600037,1317,,RESOLVED
1996-97,0029600037,1316,,RESOLVED
1996-97,0029600037,862,,RESOLVED
1996-97,0029600037,1314,,RESOLVED
1996-97,0029600037,1318,,RESOLVED
1996-97,0029600037,2625,,RESOLVED
1996-97,0029600037,989,Ben Davis,RESOLVED
1996-97,0029600037,708,Kevin Garnett,RESOLVED
1996-97,0029600037,339,Tom Gugliotta,RESOLVED
1996-97,0029600037,1037,Stojko Vrankovic,RESOLVED
1996-97,0029600037,28,Doug West,RESOLVED
1996-97,0029600037,345,Terry Porter,RESOLVED
1996-97,0029600037,417,Sam Mitchell,RESOLVED
1996-97,0029600037,685,Cherokee Parks,RESOLVED
1996-97,0029600037,381,James Robinson,RESOLVED
1996-97,0029600037,713,Chris Carr,RESOLVED
1996-97,0029600037,849,,RESOLVED
1996-97,0029600037,847,,RESOLVED
1996-97,0029600037,846,,RESOLVED
1996-97,0029600037,848,,RESOLVED
1996-97,0029600037,1291,,RESOLVED
1996-97,0029600037,1288,,RESOLVED
1996-97,0029600037,1292,,RESOLVED
1996-97,0029600037,1290,,RESOLVED
1996-97,0029600037,1051,Dean Garrett,RESOLVED
1996-97,0029600037,1049,Shane Heal,RESOLVED
1996-97,0029600037,950,Stephon Marbury,RESOLVED
1996-97,0029600032,707,Mark Davis,RESOLVED
1996-97,0029600032,221,Clar. Weatherspoon,RESOLVED
1996-97,0029600032,934,Derrick Coleman,RESOLVED
1996-97,0029600032,711,Jerry Stackhouse,RESOLVED
1996-97,0029600032,947,Allen Iverson,RESOLVED
1996-97,0029600032,446,Lucious Harris,RESOLVED
1996-97,0029600032,77,Doug Overton,RESOLVED
1996-97,0029600032,931,Don MacLean,RESOLVED
1996-97,0029600032,262,Michael Cage,RESOLVED
1996-97,0029600032,860,,RESOLVED
1996-97,0029600032,1311,,RESOLVED
1996-97,0029600032,1312,,RESOLVED
1996-97,0029600032,861,,RESOLVED
1996-97,0029600032,1309,,RESOLVED
1996-97,0029600032,1310,,RESOLVED
1996-97,0029600032,1313,,RESOLVED
1996-97,0029600032,1361,Mark Bradtke,RESOLVED
1996-97,0029600032,777,Rex Walters,RESOLVED
1996-97,0029600032,281,Scott Williams,RESOLVED
1996-97,0029600032,901,Otis Thorpe,RESOLVED
1996-97,0029600032,255,Grant Hill,RESOLVED
1996-97,0029600032,3,Grant Long,RESOLVED
1996-97,0029600032,247,Joe Dumars,RESOLVED
1996-97,0029600032,283,Lindsey Hunter,RESOLVED
1996-97,0029600032,688,Michael Curry,RESOLVED
1996-97,0029600032,371,Terry Mills,RESOLVED
1996-97,0029600032,689,Theo Ratliff,RESOLVED
1996-97,0029600032,278,Stacey Augmon,RESOLVED
1996-97,0029600032,328,Rick Mahorn,RESOLVED
1996-97,0029600032,181,Kenny Smith,RESOLVED
1996-97,0029600032,817,,RESOLVED
1996-97,0029600032,1246,,RESOLVED
1996-97,0029600032,1244,,RESOLVED
1996-97,0029600032,815,,RESOLVED
1996-97,0029600032,1243,,RESOLVED
1996-97,0029600032,816,,RESOLVED
1996-97,0029600032,1247,,RESOLVED
1996-97,0029600032,1245,,RESOLVED
1996-97,0029600032,2382,,RESOLVED
1996-97,0029600032,966,Jerome Williams,RESOLVED
1996-97,0029600038,904,Chris Mullin,RESOLVED
1996-97,0029600038,693,Joe Smith,RESOLVED
1996-97,0029600038,957,Todd Fuller,RESOLVED
1996-97,0029600038,899,Mark Price,RESOLVED
1996-97,0029600038,84,Latrell Sprewell,RESOLVED
1996-97,0029600038,769,B.J. Armstrong,RESOLVED
1996-97,0029600038,280,Felton Spencer,RESOLVED
1996-97,0029600038,1077,Ray Owes,RESOLVED
1996-97,0029600038,923,Donyell Marshall,RESOLVED
1996-97,0029600038,902,Bimbo Coles,RESOLVED
1996-97,0029600038,140,Donald Royal,RESOLVED
1996-97,0029600038,1248,,RESOLVED
1996-97,0029600038,1249,,RESOLVED
1996-97,0029600038,1252,,RESOLVED
1996-97,0029600038,1251,,RESOLVED
1996-97,0029600038,2701,,RESOLVED
1996-97,0029600038,820,,RESOLVED
1996-97,0029600038,402,Jon Koncak,RESOLVED
1996-97,0029600038,361,Clifford Robinson,RESOLVED
1996-97,0029600038,739,Rasheed Wallace,RESOLVED
1996-97,0029600038,717,Arvydas Sabonis,RESOLVED
1996-97,0029600038,72,Kenny Anderson,RESOLVED
1996-97,0029600038,375,Isaiah Rider,RESOLVED
1996-97,0029600038,201,Chris Dudley,RESOLVED
1996-97,0029600038,718,Gary Trent,RESOLVED
1996-97,0029600038,243,Aaron McKie,RESOLVED
1996-97,0029600038,112,Dontonio Wingfield,RESOLVED
1996-97,0029600038,348,Mitchell Butler,RESOLVED
1996-97,0029600038,865,,RESOLVED
1996-97,0029600038,867,,RESOLVED
1996-97,0029600038,866,,RESOLVED
1996-97,0029600038,864,,RESOLVED
1996-97,0029600038,1322,,RESOLVED
1996-97,0029600038,1320,,RESOLVED
1996-97,0029600038,1319,,RESOLVED
1996-97,0029600038,1321,,RESOLVED
1996-97,0029600038,1329,,RESOLVED
1996-97,0029600038,719,Randolph Childress,RESOLVED
1996-97,0029600038,674,Reggie Jordan,RESOLVED
1996-97,0029600040,431,Shawn Kemp,RESOLVED
1996-97,0029600040,96,Detlef Schrempf,RESOLVED
1996-97,0029600040,29,Jim McIlvaine,RESOLVED
1996-97,0029600040,765,Hersey Hawkins,RESOLVED
1996-97,0029600040,56,Gary Payton,RESOLVED
1996-97,0029600040,64,Sam Perkins,RESOLVED
1996-97,0029600040,378,Craig Ehlo,RESOLVED
1996-97,0029600040,203,Nate McMillan,RESOLVED
1996-97,0029600040,766,David Wingate,RESOLVED
1996-97,0029600040,1125,Larry Stewart,RESOLVED
1996-97,0029600040,727,Eric Snow,RESOLVED
1996-97,0029600040,1336,,RESOLVED
1996-97,0029600040,880,,RESOLVED
1996-97,0029600040,1335,,RESOLVED
1996-97,0029600040,1337,,RESOLVED
1996-97,0029600040,1339,,RESOLVED
1996-97,0029600040,1334,,RESOLVED
1996-97,0029600040,879,,RESOLVED
1996-97,0029600040,1338,,RESOLVED
1996-97,0029600040,1011,,RESOLVED
1996-97,0029600040,771,Elmore Spencer,RESOLVED
1996-97,0029600040,895,Tyrone Corbin,RESOLVED
1996-97,0029600040,363,Christian Laettner,RESOLVED
1996-97,0029600040,87,Dikembe Mutombo,RESOLVED
1996-97,0029600040,120,Steven Smith,RESOLVED
1996-97,0029600040,302,Mookie Blaylock,RESOLVED
1996-97,0029600040,695,Eldridge Recasner,RESOLVED
1996-97,0029600040,416,Willie Burton,RESOLVED
1996-97,0029600040,468,Jon Barry,RESOLVED
1996-97,0029600040,1096,Ivano Newbill,RESOLVED
1996-97,0029600040,671,Donnie Boyce,RESOLVED
1996-97,0029600040,968,Priest Lauderdale,RESOLVED
1996-97,0029600040,789,,RESOLVED
1996-97,0029600040,791,,RESOLVED
1996-97,0029600040,790,,RESOLVED
1996-97,0029600040,1206,,RESOLVED
1996-97,0029600040,1207,,RESOLVED
1996-97,0029600040,792,,RESOLVED
1996-97,0029600040,1368,,RESOLVED
1996-97,0029600040,673,Alan Henderson,RESOLVED
1996-97,0029600034,168,Chris Mills,RESOLVED
1996-97,0029600034,238,Tyrone Hill,RESOLVED
1996-97,0029600034,770,Mark West,RESOLVED
1996-97,0029600034,210,Terrell Brandon,RESOLVED
1996-97,0029600034,682,Bob Sura,RESOLVED
1996-97,0029600034,198,Danny Ferry,RESOLVED
1996-97,0029600034,958,Vitaly Potapenko,RESOLVED
1996-97,0029600034,1063,Carl Thomas,RESOLVED
1996-97,0029600034,226,Antonio Lang,RESOLVED
1996-97,0029600034,1002,Reggie Geary,RESOLVED
1996-97,0029600034,681,Donny Marshall,RESOLVED
1996-97,0029600034,1226,,RESOLVED
1996-97,0029600034,1224,,RESOLVED
1996-97,0029600034,124,Vlade Divac,RESOLVED
1996-97,0029600034,36,Sarunas Marciulionis,RESOLVED
1996-97,0029600034,35,Eric Riley,RESOLVED
1996-97,0029600034,251,Sean Elliott,RESOLVED
1996-97,0029600034,293,Charles Smith,RESOLVED
1996-97,0029600034,246,Greg Anderson,RESOLVED
1996-97,0029600034,422,Avery Johnson,RESOLVED
1996-97,0029600034,219,Vinny Del Negro,RESOLVED
1996-97,0029600034,61,Carl Herrera,RESOLVED
1996-97,0029600034,137,Vernon Maxwell,RESOLVED
1996-97,0029600034,1118,Tim Kempton,RESOLVED
1996-97,0029600034,1122,Dominique Wilkins,RESOLVED
1996-97,0029600034,724,Cory Alexander,RESOLVED
1996-97,0029600034,42,Monty Williams,RESOLVED
1996-97,0029600034,1332,,RESOLVED
1996-97,0029600034,1330,,RESOLVED
1996-97,0029600034,1331,,RESOLVED
1996-97,0029600034,1333,,RESOLVED
1996-97,0029600034,1371,,RESOLVED
1996-97,0029600035,937,Scottie Pippen,RESOLVED
1996-97,0029600035,23,Dennis Rodman,RESOLVED
1996-97,0029600035,26,Luc Longley,RESOLVED
1996-97,0029600035,166,Ron Harper,RESOLVED
1996-97,0029600035,893,Michael Jordan,RESOLVED
1996-97,0029600035,753,Randy Brown,RESOLVED
1996-97,0029600035,389,Toni Kukoc,RESOLVED
1996-97,0029600035,70,Steve Kerr,RESOLVED
1996-97,0029600035,82,Bill Wennington,RESOLVED
1996-97,0029600035,146,Jud Buechler,RESOLVED
1996-97,0029600035,54,Dickey Simpkins,RESOLVED
1996-97,0029600035,949,Shareef Abdur-Rahim,RESOLVED
1996-97,0029600035,211,Eric Mobley,RESOLVED
1996-97,0029600035,735,Bryant Reeves,RESOLVED
1996-97,0029600035,21,Greg Anthony,RESOLVED
1996-97,0029600035,324,Anthony Peeler,RESOLVED
1996-97,0029600035,964,Roy Rogers,RESOLVED
1996-97,0029600035,898,Blue Edwards,RESOLVED
1996-97,0029600035,248,George Lynch,RESOLVED
1996-97,0029600035,195,Lee Mayberry,RESOLVED
1996-97,0029600035,734,Lawrence Moten,RESOLVED
1996-97,0029600035,432,Pete Chilcutt,RESOLVED
1996-97,0029600033,1005,Walt Williams,RESOLVED
1996-97,0029600033,440,Zan Tabak,RESOLVED
1996-97,0029600033,104,Benoit Benjamin,RESOLVED
1996-97,0029600033,57,Doug Christie,RESOLVED
1996-97,0029600033,757,Damon Stoudamire,RESOLVED
1996-97,0029600033,435,Carlos Rogers,RESOLVED
1996-97,0029600033,948,Marcus Camby,RESOLVED
1996-97,0029600033,93,Hubert Davis,RESOLVED
1996-97,0029600033,461,Popeye Jones,RESOLVED
1996-97,0029600033,412,Sharone Wright,RESOLVED
1996-97,0029600033,1126,Donald Whiteside,RESOLVED
1996-97,0029600033,883,,RESOLVED
1996-97,0029600033,1340,,RESOLVED
1996-97,0029600033,884,,RESOLVED
1996-97,0029600033,1341,,RESOLVED
1996-97,0029600033,1342,,RESOLVED
1996-97,0029600033,882,,RESOLVED
1996-97,0029600033,1029,,RESOLVED
1996-97,0029600033,1344,,RESOLVED
1996-97,0029600033,768,Acie Earl,RESOLVED
1996-97,0029600033,45,George McCloud,RESOLVED
1996-97,0029600033,684,Loren Meyer,RESOLVED
1996-97,0029600033,376,Eric Montross,RESOLVED
1996-97,0029600033,754,Jim Jackson,RESOLVED
1996-97,0029600033,467,Jason Kidd,RESOLVED
1996-97,0029600033,469,Jamal Mashburn,RESOLVED
1996-97,0029600033,423,Chris Gatling,RESOLVED
1996-97,0029600033,932,Oliver Miller,RESOLVED
1996-97,0029600033,157,Derek Harper,RESOLVED
1996-97,0029600033,434,Tony Dumas,RESOLVED
1996-97,0029600033,122,Fred Roberts,RESOLVED
1996-97,0029600033,810,,RESOLVED
1996-97,0029600033,811,,RESOLVED
1996-97,0029600033,1230,,RESOLVED
1996-97,0029600033,1370,,RESOLVED
1996-97,0029600033,1231,,RESOLVED
1996-97,0029600033,1065,Erick Strickland,RESOLVED
1996-97,0029600036,111,LaPhonso Ellis,RESOLVED
1996-97,0029600036,686,Antonio McDyess,RESOLVED
1996-97,0029600036,911,Ervin Johnson,RESOLVED
1996-97,0029600036,349,Mark Jackson,RESOLVED
1996-97,0029600036,179,Bryant Stith,RESOLVED
1996-97,0029600036,107,Dale Ellis,RESOLVED
1996-97,0029600036,67,Tom Hammonds,RESOLVED
1996-97,0029600036,894,Ricky Pierce,RESOLVED
1996-97,0029600036,78,LaSalle Thompson,RESOLVED
1996-97,0029600036,785,Eric Murdock,RESOLVED
1996-97,0029600036,1032,Darvin Ham,RESOLVED
1996-97,0029600036,36,Sarunas Marciulionis,RESOLVED
1996-97,0029600036,1237,,RESOLVED
1996-97,0029600036,1239,,RESOLVED
1996-97,0029600036,1238,,RESOLVED
1996-97,0029600036,814,,RESOLVED
1996-97,0029600036,1241,,RESOLVED
1996-97,0029600036,813,,RESOLVED
1996-97,0029600036,1236,,RESOLVED
1996-97,0029600036,1240,,RESOLVED
1996-97,0029600036,919,Loy Vaught,RESOLVED
1996-97,0029600036,915,Rodney Rogers,RESOLVED
1996-97,0029600036,404,Kevin Duckworth,RESOLVED
1996-97,0029600036,71,Pooh Richardson,RESOLVED
1996-97,0029600036,907,Malik Sealy,RESOLVED
1996-97,0029600036,441,Lamond Murray,RESOLVED
1996-97,0029600036,914,Stanley Roberts,RESOLVED
1996-97,0029600036,448,Bo Outlaw,RESOLVED
1996-97,0029600036,143,Terry Dehere,RESOLVED
1996-97,0029600036,239,Darrick Martin,RESOLVED
1996-97,0029600036,953,Lorenzen Wright,RESOLVED
1996-97,0029600036,15,Eric Piatkowski,RESOLVED
1996-97,0029600036,829,,RESOLVED
1996-97,0029600036,1267,,RESOLVED
1996-97,0029600036,830,,RESOLVED
1996-97,0029600036,831,,RESOLVED
1996-97,0029600036,1268,,RESOLVED
1996-97,0029600036,1266,,RESOLVED
1996-97,0029600036,1265,,RESOLVED
1996-97,0029600039,178,Olden Polynice,RESOLVED
1996-97,0029600039,722,Corliss Williamson,RESOLVED
1996-97,0029600039,258,Brian Grant,RESOLVED
1996-97,0029600039,782,Mitch Richmond,RESOLVED
1996-97,0029600039,51,Mahmoud Abdul-Rauf,RESOLVED
1996-97,0029600039,182,Billy Owens,RESOLVED
1996-97,0029600039,63,Michael Smith,RESOLVED
1996-97,0029600039,721,Tyus Edney,RESOLVED
1996-97,0029600039,1489,Lionel Simmons,RESOLVED
1996-97,0029600039,190,Duane Causwell,RESOLVED
1996-97,0029600039,310,Bobby Hurley,RESOLVED
1996-97,0029600039,2179,,RESOLVED
1996-97,0029600039,53,Mario Elie,RESOLVED
1996-97,0029600039,787,Charles Barkley,RESOLVED
1996-97,0029600039,165,Hakeem Olajuwon,RESOLVED
1996-97,0029600039,17,Clyde Drexler,RESOLVED
1996-97,0029600039,1074,Matt Maloney,RESOLVED
1996-97,0029600039,788,Kevin Willis,RESOLVED
1996-97,0029600039,1023,Emanual Davis,RESOLVED
1996-97,0029600039,672,Matt Bullard,RESOLVED
1996-97,0029600039,694,Sam Mack,RESOLVED
1996-97,0029600039,970,Othella Harrington,RESOLVED
1996-97,0029600039,988,Randy Livingston,RESOLVED
1996-97,0029600039,929,Tracy Moore,RESOLVED
1996-97,0029600044,193,Anthony Mason,RESOLVED
1996-97,0029600044,761,Matt Geiger,RESOLVED
1996-97,0029600044,124,Vlade Divac,RESOLVED
1996-97,0029600044,209,Dell Curry,RESOLVED
1996-97,0029600044,924,Anthony Goldwire,RESOLVED
1996-97,0029600044,197,Scott Burrell,RESOLVED
1996-97,0029600044,380,Tony Smith,RESOLVED
1996-97,0029600044,678,George Zidek,RESOLVED
1996-97,0029600044,960,Tony Delk,RESOLVED
1996-97,0029600044,990,Malik Rose,RESOLVED
1996-97,0029600044,798,,RESOLVED
1996-97,0029600044,800,,RESOLVED
1996-97,0029600044,797,,RESOLVED
1996-97,0029600044,1217,,RESOLVED
1996-97,0029600044,936,,RESOLVED
1996-97,0029600044,1016,,RESOLVED
1996-97,0029600044,1215,,RESOLVED
1996-97,0029600044,799,,RESOLVED
1996-97,0029600044,1216,,RESOLVED
1996-97,0029600044,1218,,RESOLVED
1996-97,0029600044,2018,,RESOLVED
1996-97,0029600044,177,Muggsy Bogues,RESOLVED
1996-97,0029600044,779,Glen Rice,RESOLVED
1996-97,0029600044,76,Cedric Ceballos,RESOLVED
1996-97,0029600044,922,Elden Campbell,RESOLVED
1996-97,0029600044,406,Shaquille O'Neal,RESOLVED
1996-97,0029600044,224,Eddie Jones,RESOLVED
1996-97,0029600044,89,Nick Van Exel,RESOLVED
1996-97,0029600044,916,Corie Blount,RESOLVED
1996-97,0029600044,2,Byron Scott,RESOLVED
1996-97,0029600044,965,Derek Fisher,RESOLVED
1996-97,0029600044,977,Kobe Bryant,RESOLVED
1996-97,0029600044,399,Sean Rooks,RESOLVED
1996-97,0029600044,832,,RESOLVED
1996-97,0029600044,1271,,RESOLVED
1996-97,0029600044,1270,,RESOLVED
1996-97,0029600044,1269,,RESOLVED
1996-97,0029600044,835,,RESOLVED
1996-97,0029600044,969,Travis Knight,RESOLVED
1996-97,0029600044,716,Rumeal Robinson,RESOLVED
1996-97,0029600043,105,Dan Majerle,RESOLVED
1996-97,0029600043,703,Kurt Thomas,RESOLVED
1996-97,0029600043,297,Alonzo Mourning,RESOLVED
1996-97,0029600043,390,Sasha Danilovic,RESOLVED
1996-97,0029600043,896,Tim Hardaway,RESOLVED
1996-97,0029600043,136,P.J. Brown,RESOLVED
1996-97,0029600043,173,Keith Askins,RESOLVED
1996-97,0029600043,202,Gary Grant,RESOLVED
1996-97,0029600043,1134,Ike Austin,RESOLVED
1996-97,0029600043,702,Voshon Lenard,RESOLVED
1996-97,0029600043,937,Scottie Pippen,RESOLVED
1996-97,0029600043,23,Dennis Rodman,RESOLVED
1996-97,0029600043,26,Luc Longley,RESOLVED
1996-97,0029600043,893,Michael Jordan,RESOLVED
1996-97,0029600043,166,Ron Harper,RESOLVED
1996-97,0029600043,389,Toni Kukoc,RESOLVED
1996-97,0029600043,753,Randy Brown,RESOLVED
1996-97,0029600043,146,Jud Buechler,RESOLVED
1996-97,0029600043,70,Steve Kerr,RESOLVED
1996-97,0029600043,82,Bill Wennington,RESOLVED
1996-97,0029600046,452,Vin Baker,RESOLVED
1996-97,0029600046,299,Glenn Robinson,RESOLVED
1996-97,0029600046,457,Andrew Lang,RESOLVED
1996-97,0029600046,951,Ray Allen,RESOLVED
1996-97,0029600046,428,Sherman Douglas,RESOLVED
1996-97,0029600046,271,Johnny Newman,RESOLVED
1996-97,0029600046,288,Armen Gilliam,RESOLVED
1996-97,0029600046,241,Darrin Hancock,RESOLVED
1996-97,0029600046,116,David Wood,RESOLVED
1996-97,0029600046,386,Elliot Perry,RESOLVED
1996-97,0029600046,341,Joe Wolf,RESOLVED
1996-97,0029600046,704,Shawn Respert,RESOLVED
1996-97,0029600046,843,,RESOLVED
1996-97,0029600046,845,,RESOLVED
1996-97,0029600046,844,,RESOLVED
1996-97,0029600046,823,,RESOLVED
1996-97,0029600046,1083,,RESOLVED
1996-97,0029600046,1282,,RESOLVED
1996-97,0029600046,1084,,RESOLVED
1996-97,0029600046,1082,,RESOLVED
1996-97,0029600046,1285,,RESOLVED
1996-97,0029600046,1284,,RESOLVED
1996-97,0029600046,1286,,RESOLVED
1996-97,0029600046,949,Shareef Abdur-Rahim,RESOLVED
1996-97,0029600046,211,Eric Mobley,RESOLVED
1996-97,0029600046,735,Bryant Reeves,RESOLVED
1996-97,0029600046,21,Greg Anthony,RESOLVED
1996-97,0029600046,324,Anthony Peeler,RESOLVED
1996-97,0029600046,964,Roy Rogers,RESOLVED
1996-97,0029600046,898,Blue Edwards,RESOLVED
1996-97,0029600046,316,Richard Manning,RESOLVED
1996-97,0029600046,248,George Lynch,RESOLVED
1996-97,0029600046,195,Lee Mayberry,RESOLVED
1996-97,0029600046,734,Lawrence Moten,RESOLVED
1996-97,0029600046,432,Pete Chilcutt,RESOLVED
1996-97,0029600046,759,,RESOLVED
1996-97,0029600046,1364,,RESOLVED
1996-97,0029600046,1353,,RESOLVED
1996-97,0029600046,1354,,RESOLVED
1996-97,0029600046,1352,,RESOLVED
1996-97,0029600041,952,Antoine Walker,RESOLVED
1996-97,0029600041,129,Dino Radja,RESOLVED
1996-97,0029600041,442,Pervis Ellison,RESOLVED
1996-97,0029600041,133,David Wesley,RESOLVED
1996-97,0029600041,296,Rick Fox,RESOLVED
1996-97,0029600041,103,Todd Day,RESOLVED
1996-97,0029600041,677,Eric Williams,RESOLVED
1996-97,0029600041,783,Frank Brickowski,RESOLVED
1996-97,0029600041,344,Dana Barros,RESOLVED
1996-97,0029600041,55,Marty Conlon,RESOLVED
1996-97,0029600041,793,,RESOLVED
1996-97,0029600041,1210,,RESOLVED
1996-97,0029600041,794,,RESOLVED
1996-97,0029600041,795,,RESOLVED
1996-97,0029600041,1211,,RESOLVED
1996-97,0029600041,1213,,RESOLVED
1996-97,0029600041,1212,,RESOLVED
1996-97,0029600041,175,Alton Lister,RESOLVED
1996-97,0029600041,1136,Brett Szabo,RESOLVED
1996-97,0029600041,365,Derrick McKey,RESOLVED
1996-97,0029600041,905,Dale Davis,RESOLVED
1996-97,0029600041,213,Antonio Davis,RESOLVED
1996-97,0029600041,906,Haywoode Workman,RESOLVED
1996-97,0029600041,397,Reggie Miller,RESOLVED
1996-97,0029600041,355,Vincent Askew,RESOLVED
1996-97,0029600041,696,Travis Best,RESOLVED
1996-97,0029600041,147,Jalen Rose,RESOLVED
1996-97,0029600041,956,Erick Dampier,RESOLVED
1996-97,0029600041,706,Jerome Allen,RESOLVED
1996-97,0029600041,1261,,RESOLVED
1996-97,0029600041,827,,RESOLVED
1996-97,0029600041,1260,,RESOLVED
1996-97,0029600041,1262,,RESOLVED
1996-97,0029600041,1264,,RESOLVED
1996-97,0029600041,1259,,RESOLVED
1996-97,0029600041,828,,RESOLVED
1996-97,0029600041,1263,,RESOLVED
1996-97,0029600041,697,Fred Hoiberg,RESOLVED
1996-97,0029600041,1064,Brent Scott,RESOLVED
1996-97,0029600045,278,Stacey Augmon,RESOLVED
1996-97,0029600045,3,Grant Long,RESOLVED
1996-97,0029600045,901,Otis Thorpe,RESOLVED
1996-97,0029600045,247,Joe Dumars,RESOLVED
1996-97,0029600045,283,Lindsey Hunter,RESOLVED
1996-97,0029600045,688,Michael Curry,RESOLVED
1996-97,0029600045,371,Terry Mills,RESOLVED
1996-97,0029600045,181,Kenny Smith,RESOLVED
1996-97,0029600045,328,Rick Mahorn,RESOLVED
1996-97,0029600045,966,Jerome Williams,RESOLVED
1996-97,0029600045,689,Theo Ratliff,RESOLVED
1996-97,0029600045,817,,RESOLVED
1996-97,0029600045,1243,,RESOLVED
1996-97,0029600045,1245,,RESOLVED
1996-97,0029600045,815,,RESOLVED
1996-97,0029600045,1244,,RESOLVED
1996-97,0029600045,1247,,RESOLVED
1996-97,0029600045,2382,,RESOLVED
1996-97,0029600045,1246,,RESOLVED
1996-97,0029600045,816,,RESOLVED
1996-97,0029600045,255,Grant Hill,RESOLVED
1996-97,0029600045,45,George McCloud,RESOLVED
1996-97,0029600045,684,Loren Meyer,RESOLVED
1996-97,0029600045,376,Eric Montross,RESOLVED
1996-97,0029600045,467,Jason Kidd,RESOLVED
1996-97,0029600045,754,Jim Jackson,RESOLVED
1996-97,0029600045,469,Jamal Mashburn,RESOLVED
1996-97,0029600045,423,Chris Gatling,RESOLVED
1996-97,0029600045,932,Oliver Miller,RESOLVED
1996-97,0029600045,157,Derek Harper,RESOLVED
1996-97,0029600045,122,Fred Roberts,RESOLVED
1996-97,0029600045,434,Tony Dumas,RESOLVED
1996-97,0029600045,1065,Erick Strickland,RESOLVED
1996-97,0029600045,1231,,RESOLVED
1996-97,0029600045,811,,RESOLVED
1996-97,0029600045,810,,RESOLVED
1996-97,0029600045,1230,,RESOLVED
1996-97,0029600045,1370,,RESOLVED
1996-97,0029600042,436,Juwan Howard,RESOLVED
1996-97,0029600042,265,Harvey Grant,RESOLVED
1996-97,0029600042,185,Chris Webber,RESOLVED
1996-97,0029600042,384,Calbert Cheaney,RESOLVED
1996-97,0029600042,393,Rod Strickland,RESOLVED
