season,playerId,player,fusedRateRaw,posteriorAbilityRate,posteriorDelta,shrinkageMagnitude,reliability,possessions,priorMean,priorStrength
2024-25,1631103,Malaki Branham,-0.89,-0.7985,0.09150000000000003,0.09150000000000003,0.897172236503856,1745,0,200
2024-25,202693,Markieff Morris,-2.32,-1.7636,0.5563999999999998,0.5563999999999998,0.7601918465227818,634,0,200
2024-25,1628969,Mikal Bridges,-0.34,-0.3345,0.005500000000000005,0.005500000000000005,0.9838943469157674,12218,0,200
2024-25,1641998,Trey Jemison,-1.01,-0.8932,0.11680000000000001,0.11680000000000001,0.884393063583815,1530,0,200
2024-25,1641854,Craig Porter Jr.,-0.8,-0.7294,0.0706,0.0706,0.9117776797529775,2067,0,200
2024-25,1628997,Caleb Martin,-0.48,-0.4612,0.018799999999999983,0.018799999999999983,0.9608380654004308,4907,0,200
2024-25,1641721,Maxwell Lewis,-1.18,-1.0251,0.15490000000000004,0.15490000000000004,0.868766404199475,1324,0,200
2024-25,1631093,Jaden Ivey,-0.569,-0.5391,0.029899999999999927,0.029899999999999927,0.94750656167979,3610,0,200
2024-25,202691,Klay Thompson,-0.39,-0.3807,0.00930000000000003,0.00930000000000003,0.976093712646426,8166,0,200
2024-25,1629632,Coby White,-0.36,-0.3532,0.006799999999999973,0.006799999999999973,0.9812382739212008,10460,0,200
2024-25,1630544,Tre Mann,-1.2652,-1.097,0.16820000000000013,0.16820000000000013,0.8670212765957447,1304,0,200
2024-25,1626192,Pat Connaughton,-0.76,-0.7027,0.05730000000000002,0.05730000000000002,0.9246420497362472,2454,0,200
2024-25,1626168,Trey Lyles,-0.48,-0.4631,0.01689999999999997,0.01689999999999997,0.9648073200774239,5483,0,200
2024-25,1631115,Orlando Robinson,-0.67,-0.63,0.040000000000000036,0.040000000000000036,0.9403341288782816,3152,0,200
2024-25,203935,Marcus Smart,-0.68,-0.6388,0.041200000000000014,0.041200000000000014,0.9393571861734384,3098,0,200
2024-25,1631200,Kris Murray,-0.55,-0.5261,0.023900000000000032,0.023900000000000032,0.9564838990426457,4396,0,200
2024-25,1630214,Xavier Tillman,-1.9,-1.5625,0.3374999999999999,0.3374999999999999,0.822380106571936,926,0,200
2024-25,1642275,Tidjane Salaün,-0.54,-0.5191,0.02090000000000003,0.02090000000000003,0.961352657004831,4975,0,200
2024-25,1628464,Daniel Theis,-0.824,-0.7652,0.05879999999999996,0.05879999999999996,0.9286733238231099,2604,0,200
2024-25,1631248,Baylor Scheierman,-1.35,-1.1892,0.16080000000000005,0.16080000000000005,0.8808814770696843,1479,0,200
2024-25,1629004,Svi Mykhailiuk,-0.76,-0.7145,0.045499999999999985,0.045499999999999985,0.9401197604790419,3140,0,200
2024-25,1629611,Terance Mann,-0.53,-0.5124,0.01760000000000006,0.01760000000000006,0.9667276659457661,5811,0,200
2024-25,1630579,Jericho Sims,-0.93,-0.8612,0.06880000000000008,0.06880000000000008,0.9259807549962991,2502,0,200
2024-25,203901,Elfrid Payton,-1.11,-1.0102,0.09980000000000011,0.09980000000000011,0.9101123595505618,2025,0,200
2024-25,1629618,Jalen Pickett,-0.89,-0.8285,0.0615,0.0615,0.9309153713298791,2695,0,200
2024-25,202331,Paul George,-0.58,-0.5593,0.02069999999999994,0.02069999999999994,0.9643112062812277,5404,0,200
2024-25,202695,Kawhi Leonard,-0.63,-0.6045,0.025499999999999967,0.025499999999999967,0.9594813614262561,4736,0,200
2024-25,1642265,Rob Dillingham,-1.15,-1.051,0.09899999999999998,0.09899999999999998,0.9139414802065404,2124,0,200
2024-25,1629630,Ja Morant,-0.53,-0.5144,0.015600000000000058,0.015600000000000058,0.9706012053505806,6603,0,200
2024-25,203915,Spencer Dinwiddie,-0.46,-0.4499,0.010099999999999998,0.010099999999999998,0.9779638607315998,8876,0,200
2024-25,1630556,Kessler Edwards,-1.01,-0.9363,0.07369999999999999,0.07369999999999999,0.927007299270073,2540,0,200
2024-25,203471,Dennis Schröder,-0.47,-0.4594,0.010599999999999998,0.010599999999999998,0.9774342773327316,8663,0,200
2024-25,1641816,Hunter Tyson,-1.55,-1.3763,0.17369999999999997,0.17369999999999997,0.8879551820728291,1585,0,200
2024-25,1630288,Jeff Dowtin Jr.,-1.06,-0.9825,0.07750000000000001,0.07750000000000001,0.926873857404022,2535,0,200
2024-25,1628392,Isaiah Hartenstein,-0.56,-0.5432,0.016800000000000037,0.016800000000000037,0.9700777977259126,6484,0,200
2024-25,1627742,Brandon Ingram,-1.1124,-1.0283,0.08410000000000006,0.08410000000000006,0.9244142101284959,2446,0,200
2024-25,1631114,Jalen Williams,-0.47,-0.4601,0.009899999999999964,0.009899999999999964,0.9789118515394348,9284,0,200
2024-25,1641713,GG Jackson,-1.36,-1.2333,0.12670000000000003,0.12670000000000003,0.9068033550792172,1946,0,200
2024-25,1631101,Shaedon Sharpe,-0.47,-0.4601,0.009899999999999964,0.009899999999999964,0.9790268456375839,9336,0,200
2024-25,1629216,Gabe Vincent,-0.59,-0.5716,0.018399999999999972,0.018399999999999972,0.9687743950039032,6205,0,200
2024-25,1641710,Anthony Black,-0.53,-0.5164,0.013600000000000056,0.013600000000000056,0.9742533470648815,7568,0,200
2024-25,203486,Mason Plumlee,-0.66,-0.6357,0.02429999999999999,0.02429999999999999,0.9631743693610753,5231,0,200
2024-25,1631124,Julian Strawther,-0.65,-0.6282,0.02180000000000004,0.02180000000000004,0.9664879356568364,5768,0,200
2024-25,1641716,Jarace Walker,-0.73,-0.7015,0.02849999999999997,0.02849999999999997,0.9609145983974985,4917,0,200
2024-25,1631323,Simone Fontecchio,-0.72,-0.6939,0.026100000000000012,0.026100000000000012,0.9637943519188994,5324,0,200
2024-25,202684,Tristan Thompson,-2.35,-2.0406,0.3094000000000001,0.3094000000000001,0.8683344305464121,1319,0,200
2024-25,1641794,Dillon Jones,-1.4,-1.289,0.11099999999999999,0.11099999999999999,0.9206978588421887,2322,0,200
2024-25,1628467,Maxi Kleber,-1.2414,-1.1549,0.08650000000000002,0.08650000000000002,0.9303863557257223,2673,0,200
2024-25,1630175,Cole Anthony,-0.79,-0.7593,0.03070000000000006,0.03070000000000006,0.9611801242236024,4952,0,200
2024-25,1630172,Patrick Williams,-0.66,-0.6412,0.01880000000000004,0.01880000000000004,0.9714571143142572,6807,0,200
2024-25,203992,Bogdan Bogdanović,-0.78,-0.7524,0.02760000000000007,0.02760000000000007,0.964670552905847,5461,0,200
2024-25,1629022,Lonnie Walker IV,-1.8,-1.6359,0.16410000000000013,0.16410000000000013,0.9088422971741112,1994,0,200
2024-25,203995,Vasilije Micić,-1.25,-1.1747,0.07529999999999992,0.07529999999999992,0.9397227245328511,3118,0,200
2024-25,203994,Jusuf Nurkić,-1,-0.9561,0.04390000000000005,0.04390000000000005,0.9560729189545355,4353,0,200
2024-25,1626156,D'Angelo Russell,-0.78,-0.7554,0.024600000000000066,0.024600000000000066,0.9684840844626537,6146,0,200
2024-25,101108,Chris Paul,-0.6,-0.5874,0.012599999999999945,0.012599999999999945,0.978949584254289,9301,0,200
2024-25,1628370,Malik Monk,-0.64,-0.6254,0.014600000000000057,0.014600000000000057,0.9771297884505432,8545,0,200
2024-25,1631246,Vince Williams Jr.,-1.91,-1.7474,0.16259999999999986,0.16259999999999986,0.9148936170212766,2150,0,200
2024-25,1641748,Andre Jackson Jr.,-1.13,-1.0756,0.054400000000000004,0.054400000000000004,0.9518420418974235,3953,0,200
2024-25,1630702,Jaden Hardy,-1.18,-1.1204,0.059599999999999875,0.059599999999999875,0.9494949494949495,3760,0,200
2024-25,1630553,Keon Johnson,-0.69,-0.6728,0.017199999999999993,0.017199999999999993,0.9750499001996008,7816,0,200
2024-25,1630595,Cade Cunningham,-0.6,-0.5886,0.011399999999999966,0.011399999999999966,0.9809433063363506,10295,0,200
2024-25,2544,LeBron James,-0.61,-0.5981,0.011900000000000022,0.011900000000000022,0.9805106217111674,10062,0,200
2024-25,1642263,Reed Sheppard,-1.62,-1.5128,0.10720000000000018,0.10720000000000018,0.9338186631369954,2822,0,200
2024-25,1626145,Tyus Jones,-0.68,-0.6649,0.015100000000000002,0.015100000000000002,0.9778270509977827,8820,0,200
2024-25,1629028,Deandre Ayton,-1.0276,-0.9878,0.03980000000000006,0.03980000000000006,0.9611951882033372,4954,0,200
2024-25,1627732,Ben Simmons,-1.15,-1.1009,0.04909999999999992,0.04909999999999992,0.9572649572649573,4480,0,200
2024-25,1642274,Yves Missi,-0.75,-0.7318,0.018199999999999994,0.018199999999999994,0.9756986634264885,8030,0,200
2024-25,203110,Draymond Green,-0.73,-0.713,0.017000000000000015,0.017000000000000015,0.9766682221185254,8372,0,200
2024-25,1626171,Bobby Portis,-1.05,-1.0106,0.0394000000000001,0.0394000000000001,0.9624906226556639,5132,0,200
2024-25,1642273,Kyshawn George,-0.8,-0.7791,0.02090000000000003,0.02090000000000003,0.9738356881214024,7444,0,200
2024-25,1641722,Jordan Hawkins,-1.01,-0.9744,0.035599999999999965,0.035599999999999965,0.9647949304699877,5481,0,200
2024-25,1630567,Scottie Barnes,-0.72,-0.7043,0.015699999999999936,0.015699999999999936,0.978161170561258,8958,0,200
2024-25,1642354,KJ Simpson,-1.56,-1.4729,0.08709999999999996,0.08709999999999996,0.9441652707984366,3382,0,200
2024-25,1630703,Scoot Henderson,-0.86,-0.837,0.02300000000000002,0.02300000000000002,0.9732584570129696,7279,0,200
2024-25,1641733,Nick Smith Jr.,-1.05,-1.0141,0.03590000000000004,0.03590000000000004,0.9657827202737382,5645,0,200
2024-25,1627749,Dejounte Murray,-1.3403,-1.2793,0.06099999999999994,0.06099999999999994,0.9544937428896473,4195,0,200
2024-25,1628398,Kyle Kuzma,-0.8,-0.7811,0.018900000000000028,0.018900000000000028,0.976353747930953,8258,0,200
2024-25,1631094,Paolo Banchero,-1,-0.9689,0.031100000000000017,0.031100000000000017,0.9689344516930724,6238,0,200
2024-25,1641731,Bilal Coulibaly,-0.86,-0.8396,0.020399999999999974,0.020399999999999974,0.9762300927026385,8214,0,200
2024-25,1642264,Stephon Castle,-0.83,-0.8116,0.018399999999999972,0.018399999999999972,0.9778270509977827,8820,0,200
2024-25,1642262,Cody Williams,-1.45,-1.3881,0.061900000000000066,0.061900000000000066,0.9573196756295348,4486,0,200
2024-25,1630590,Scotty Pippen Jr.,-1,-0.973,0.027000000000000024,0.027000000000000024,0.9730458221024259,7220,0,200
2024-25,1626179,Terry Rozier,-1.09,-1.0579,0.03210000000000002,0.03210000000000002,0.9705188679245284,6584,0,200
2024-25,1630581,Josh Giddey,-0.87,-0.851,0.019000000000000017,0.019000000000000017,0.97820638552904,8977,0,200
2024-25,1628389,Bam Adebayo,-0.82,-0.8048,0.015199999999999991,0.015199999999999991,0.9814626007971081,10589,0,200
2024-25,1630558,Davion Mitchell,-0.99,-0.9665,0.023499999999999965,0.023499999999999965,0.9762723929291731,8229,0,200
2024-25,1642267,Carlton Carrington,-0.88,-0.8633,0.016700000000000048,0.016700000000000048,0.9809904001520768,10321,0,200
2024-25,1642259,Alexandre Sarr,-1.13,-1.1014,0.02859999999999996,0.02859999999999996,0.9746675110829639,7695,0,200
2024-25,1629614,Andrew Nembhard,-1.2,-1.169,0.030999999999999917,0.030999999999999917,0.9741802220500904,7546,0,200
2024-25,1641718,Keyonte George,-1.08,-1.0559,0.02410000000000001,0.02410000000000001,0.9776885319053994,8764,0,200
2024-25,1629645,Kevin Porter Jr.,-1.61,-1.5587,0.05130000000000012,0.05130000000000012,0.9681173282321058,6073,0,200
2024-25,201935,James Harden,-1,-0.9829,0.017100000000000004,0.017100000000000004,0.9828605707429943,11469,0,200
2024-25,1642347,Jamal Shead,-1.82,-1.7622,0.057800000000000074,0.057800000000000074,0.9682489284013336,6099,0,200
2024-25,1629027,Trae Young,-1.27,-1.2486,0.021400000000000086,0.021400000000000086,0.9831777273109598,11689,0,200
2024-25,201566,Russell Westbrook,-1.6,-1.5653,0.034700000000000175,0.034700000000000175,0.9783127304272392,9022,0,200
2024-25,1642268,Isaiah Collier,-2.43,-2.369,0.06099999999999994,0.06099999999999994,0.9749121926743602,7772,0,200
2025-26,1628983,Shai Gilgeous-Alexander,1.55,1.5171,-0.03290000000000015,0.03290000000000015,0.9788023317435082,9235,0,200
2025-26,202695,Kawhi Leonard,1.25,1.2214,-0.02859999999999996,0.02859999999999996,0.977116704805492,8540,0,200
2025-26,1631105,Jalen Duren,1.23,1.2005,-0.02950000000000008,0.02950000000000008,0.9760364246345554,8146,0,200
2025-26,1630178,Tyrese Maxey,0.78,0.766,-0.014000000000000012,0.014000000000000012,0.9820643888440499,10951,0,200
2025-26,1641705,Victor Wembanyama,0.56,0.546,-0.014000000000000012,0.014000000000000012,0.9749498997995992,7784,0,200
2025-26,201142,Kevin Durant,0.57,0.5603,-0.009699999999999931,0.009699999999999931,0.98293078433046,11517,0,200
2025-26,1628378,Donovan Mitchell,0.81,0.794,-0.016000000000000014,0.016000000000000014,0.9801980198019802,9900,0,200
2025-26,203999,Nikola Jokić,0.77,0.7545,-0.01550000000000007,0.01550000000000007,0.9799156457119904,9758,0,200
2025-26,1630162,Anthony Edwards,0.96,0.939,-0.02100000000000002,0.02100000000000002,0.9781133727292625,8938,0,200
2025-26,1628374,Lauri Markkanen,1.9747,1.9137,-0.06099999999999994,0.06099999999999994,0.9690689761831116,6266,0,200
2025-26,1642851,Kon Knueppel,0.68,0.6671,-0.012900000000000023,0.012900000000000023,0.981089258698941,10376,0,200
2025-26,1630217,Desmond Bane,0.35,0.3439,-0.006099999999999994,0.006099999999999994,0.9825052484254724,11232,0,200
2025-26,1626181,Norman Powell,0.75,0.7307,-0.019299999999999984,0.019299999999999984,0.9742400824317362,7564,0,200
2025-26,1629029,Luka Dončić,0.42,0.4113,-0.008699999999999986,0.008699999999999986,0.9793835687042572,9501,0,200
2025-26,1629627,Zion Williamson,0.7,0.6825,-0.01749999999999996,0.01749999999999996,0.9749655776692953,7789,0,200
2025-26,1630530,Trey Murphy III,0.59,0.5781,-0.011900000000000022,0.011900000000000022,0.9798954563731403,9748,0,200
2025-26,1631096,Chet Holmgren,0.37,0.3614,-0.008599999999999997,0.008599999999999997,0.9766872595873645,8379,0,200
2025-26,1630245,Ayo Dosunmu,0.42,0.4099,-0.010099999999999998,0.010099999999999998,0.9759586488760669,8119,0,200
2025-26,1629638,Nickeil Alexander-Walker,-0.06,-0.0589,0.0010999999999999968,0.0010999999999999968,0.9824899317107336,11222,0,200
2025-26,1630198,Isaiah Joe,0.43,0.4165,-0.013500000000000012,0.013500000000000012,0.9686618614854278,6182,0,200
2025-26,203507,Giannis Antetokounmpo,1.23,1.1745,-0.05549999999999988,0.05549999999999988,0.9548736462093863,4232,0,200
2025-26,1629674,Neemias Queta,0.51,0.4968,-0.01319999999999999,0.01319999999999999,0.9741468459152016,7536,0,200
2025-26,202710,Jimmy Butler III,2.4051,2.3099,-0.09520000000000017,0.09520000000000017,0.9604195527409459,4853,0,200
2025-26,1629750,Javonte Green,0.29,0.2812,-0.008799999999999975,0.008799999999999975,0.969637164111128,6387,0,200
2025-26,1628384,OG Anunoby,0.16,0.1565,-0.003500000000000003,0.003500000000000003,0.9778344231408622,8823,0,200
2025-26,1629640,Keldon Johnson,0.96,0.9367,-0.023299999999999987,0.023299999999999987,0.9756927564414195,8028,0,200
2025-26,1630572,Sandro Mamukelashvili,0.51,0.4962,-0.013800000000000034,0.013800000000000034,0.9729693201784025,7199,0,200
2025-26,201939,Stephen Curry,0.75,0.7248,-0.0252,0.0252,0.9663582842724979,5745,0,200
2025-26,1629008,Michael Porter Jr.,0.7,0.6801,-0.019899999999999918,0.019899999999999918,0.9715504978662873,6830,0,200
2025-26,1630541,Moses Moody,0.34,0.3298,-0.010200000000000042,0.010200000000000042,0.97000599880024,6468,0,200
2025-26,1627750,Jamal Murray,0.23,0.2259,-0.00410000000000002,0.00410000000000002,0.982094897045658,10970,0,200
2025-26,203501,Tim Hardaway Jr.,0.37,0.3617,-0.008299999999999974,0.008299999999999974,0.9776636140272504,8754,0,200
2025-26,1630200,Tre Jones,0.32,0.3118,-0.008199999999999985,0.008199999999999985,0.9744930493559495,7641,0,200
2025-26,1631109,Mark Williams,0.73,0.7062,-0.023799999999999932,0.023799999999999932,0.967400162999185,5935,0,200
2025-26,1630241,Sam Merrill,1.09,1.0526,-0.0374000000000001,0.0374000000000001,0.9657299520219328,5636,0,200
2025-26,1630577,Julian Champagnie,0.06,0.0588,-0.0011999999999999997,0.0011999999999999997,0.979253112033195,9440,0,200
2025-26,1628379,Luke Kennard,0.79,0.768,-0.02200000000000002,0.02200000000000002,0.9721370855391473,6978,0,200
2025-26,1630202,Payton Pritchard,0.37,0.3628,-0.007199999999999984,0.007199999999999984,0.9804496578690127,10030,0,200
2025-26,1630180,Saddiq Bey,0.25,0.2448,-0.00520000000000001,0.00520000000000001,0.9792810525225318,9453,0,200
2025-26,1628386,Jarrett Allen,0.33,0.3201,-0.00990000000000002,0.00990000000000002,0.9699157641395909,6448,0,200
2025-26,1629057,Robert Williams III,0.81,0.7737,-0.0363,0.0363,0.9552071668533034,4265,0,200
2025-26,1628969,Mikal Bridges,0.27,0.2651,-0.0049000000000000155,0.0049000000000000155,0.9817050859860958,10732,0,200
2025-26,1642266,Ja'Kobe Walter,0.16,0.1549,-0.005099999999999993,0.005099999999999993,0.9680613222612584,6062,0,200
2025-26,1628973,Jalen Brunson,0.44,0.4316,-0.008400000000000019,0.008400000000000019,0.980894153611005,10268,0,200
2025-26,1642276,Kel'el Ware,0.26,0.2532,-0.006800000000000028,0.006800000000000028,0.973839110529758,7445,0,200
2025-26,1642263,Reed Sheppard,0.4,0.391,-0.009000000000000008,0.009000000000000008,0.9774087879814752,8653,0,200
2025-26,1629130,Duncan Robinson,0.41,0.4008,-0.009199999999999986,0.009199999999999986,0.9775230388851427,8698,0,200
2025-26,1629655,Daniel Gafford,0.51,0.4903,-0.019699999999999995,0.019699999999999995,0.9613899613899614,4980,0,200
2025-26,1629637,Jaxson Hayes,0.58,0.5574,-0.022599999999999953,0.022599999999999953,0.9610440202571094,4934,0,200
2025-26,1641717,Cason Wallace,0.2,0.1954,-0.004600000000000021,0.004600000000000021,0.9767657992565055,8408,0,200
2025-26,1630573,Sam Hauser,0.18,0.1756,-0.004399999999999987,0.004399999999999987,0.9753025438379846,7898,0,200
2025-26,1641750,Ryan Kalkbrenner,0.54,0.5231,-0.016900000000000026,0.016900000000000026,0.9687743950039032,6205,0,200
2025-26,1630230,Naji Marshall,0.53,0.5188,-0.011199999999999988,0.011199999999999988,0.9789318445170125,9293,0,200
2025-26,1641783,Tristan da Silva,0.31,0.3022,-0.007799999999999974,0.007799999999999974,0.9747793190416141,7730,0,200
2025-26,202699,Tobias Harris,0.15,0.1458,-0.0041999999999999815,0.0041999999999999815,0.972102106290975,6969,0,200
2025-26,203924,Jerami Grant,0.42,0.4089,-0.011099999999999999,0.011099999999999999,0.9735099337748344,7350,0,200
2025-26,1630540,Miles McBride,0.64,0.6121,-0.027900000000000036,0.027900000000000036,0.956474428726877,4395,0,200
2025-26,1630533,Ziaire Williams,0.13,0.1253,-0.00470000000000001,0.00470000000000001,0.9636165181007822,5297,0,200
2025-26,1630249,Vít Krejčí,0.51,0.4935,-0.016500000000000015,0.016500000000000015,0.9675640609795654,5966,0,200
2025-26,1629012,Collin Sexton,-0.02,-0.0194,0.0005999999999999998,0.0005999999999999998,0.97137541147846,6787,0,200
2025-26,1630551,Justin Champagnie,0.12,0.116,-0.00399999999999999,0.00399999999999999,0.9665998663994656,5788,0,200
2025-26,203497,Rudy Gobert,0.33,0.3235,-0.006500000000000006,0.006500000000000006,0.9802038998317332,9903,0,200
2025-26,1629011,Mitchell Robinson,0.15,0.1438,-0.006199999999999983,0.006199999999999983,0.9589238036557814,4669,0,200
2025-26,1630194,Paul Reed,0.68,0.6467,-0.033299999999999996,0.033299999999999996,0.9510164095028165,3883,0,200
2025-26,1628963,Marvin Bagley III,0.48,0.4621,-0.01789999999999997,0.01789999999999997,0.9626098336137596,5149,0,200
2025-26,1641706,Brandon Miller,0.03,0.0293,-0.0006999999999999992,0.0006999999999999992,0.9758220502901354,8072,0,200
2025-26,1630568,Luka Garza,0.81,0.7762,-0.03380000000000005,0.03380000000000005,0.9582376278972645,4589,0,200
2025-26,1628381,John Collins,0.4,0.3897,-0.010300000000000031,0.010300000000000031,0.9743359425125112,7593,0,200
2025-26,1629680,Matisse Thybulle,1.76,1.6035,-0.15650000000000008,0.15650000000000008,0.9110715873721654,2049,0,200
2025-26,1628991,Jaren Jackson Jr.,0.1826,0.1767,-0.005900000000000016,0.005900000000000016,0.9676584734799483,5984,0,200
2025-26,1627780,Gary Payton II,0.04,0.0384,-0.0016000000000000042,0.0016000000000000042,0.9588307945656649,4658,0,200
2025-26,1641708,Amen Thompson,-0.26,-0.2557,0.004300000000000026,0.004300000000000026,0.9836226662299378,12012,0,200
2025-26,1629013,Landry Shamet,0.81,0.7779,-0.03210000000000002,0.03210000000000002,0.9604273842500989,4854,0,200
2025-26,1630532,Franz Wagner,0.67,0.6394,-0.03060000000000007,0.03060000000000007,0.9542752629172382,4174,0,200
2025-26,202331,Paul George,0.1,0.0959,-0.004100000000000006,0.004100000000000006,0.9591336330200245,4694,0,200
2025-26,1631169,Josh Minott,0.15,0.1416,-0.00839999999999999,0.00839999999999999,0.9438990182328191,3365,0,200
2025-26,1631255,Karlo Matković,0.73,0.6924,-0.03759999999999997,0.03759999999999997,0.948559670781893,3688,0,200
2025-26,1631165,Keon Ellis,0.26,0.2516,-0.008400000000000019,0.008400000000000019,0.967767929089444,6005,0,200
2025-26,1630596,Evan Mobley,-0.29,-0.2835,0.006500000000000006,0.006500000000000006,0.9777258046553068,8779,0,200
2025-26,1642396,Blake Hinson,0.97,0.8332,-0.13679999999999992,0.13679999999999992,0.8589562764456982,1218,0,200
2025-26,1641739,Toumani Camara,-0.22,-0.2163,0.003700000000000009,0.003700000000000009,0.9831081081081081,11640,0,200
2025-26,1628436,Luke Kornet,0.35,0.3385,-0.011499999999999955,0.011499999999999955,0.9670021448605841,5861,0,200
2025-26,1630193,Immanuel Quickley,0.17,0.1664,-0.00360000000000002,0.00360000000000002,0.978616486688763,9153,0,200
2025-26,1629028,Deandre Ayton,0.05,0.0488,-0.0011999999999999997,0.0011999999999999997,0.9757898559496428,8061,0,200
2025-26,1629661,Cameron Johnson,-0.19,-0.1846,0.005400000000000016,0.005400000000000016,0.9717194570135747,6872,0,200
2025-26,1630170,Devin Vassell,0.05,0.0488,-0.0011999999999999997,0.0011999999999999997,0.9765615844368921,8333,0,200
2025-26,1629639,Tyler Herro,1.04,0.9951,-0.04490000000000005,0.04490000000000005,0.9568127834161089,4431,0,200
2025-26,203932,Aaron Gordon,0.7,0.668,-0.03199999999999992,0.03199999999999992,0.9542961608775137,4176,0,200
2025-26,1630549,Day'Ron Sharpe,0.43,0.4124,-0.017600000000000005,0.017600000000000005,0.9591503267973857,4696,0,200
2025-26,1630538,Bones Hyland,0.11,0.1057,-0.004299999999999998,0.004299999999999998,0.96117258784702,4951,0,200
2025-26,1629004,Svi Mykhailiuk,0.08,0.0769,-0.0031000000000000055,0.0031000000000000055,0.961322761554825,4971,0,200
2025-26,1627783,Pascal Siakam,0.1,0.0978,-0.0022000000000000075,0.0022000000000000075,0.9775028121484814,8690,0,200
2025-26,1628960,Grayson Allen,0.14,0.1355,-0.004500000000000004,0.004500000000000004,0.9679435807020356,6039,0,200
2025-26,1642270,Donovan Clingan,0.38,0.3716,-0.008400000000000019,0.008400000000000019,0.9779005524861878,8850,0,200
2025-26,1629048,Goga Bitadze,0.48,0.4565,-0.023499999999999965,0.023499999999999965,0.9509563511525257,3878,0,200
2025-26,1626171,Bobby Portis,-0.02,-0.0194,0.0005999999999999998,0.0005999999999999998,0.9708029197080292,6650,0,200
2025-26,1631323,Simone Fontecchio,0.28,0.2693,-0.010700000000000043,0.010700000000000043,0.9617663926591474,5031,0,200
2025-26,1630559,Austin Reaves,0.28,0.2725,-0.007500000000000007,0.007500000000000007,0.9733688415446072,7310,0,200
2025-26,1627936,Alex Caruso,0.52,0.4964,-0.02360000000000001,0.02360000000000001,0.9545970488081725,4205,0,200
2025-26,1630692,Jordan Goodwin,0.17,0.1648,-0.00520000000000001,0.00520000000000001,0.9693486590038314,6325,0,200
2025-26,1629723,John Konchar,0.6,0.5751,-0.024900000000000033,0.024900000000000033,0.9584717607973422,4616,0,200
2025-26,1642349,Ajay Mitchell,0.17,0.1647,-0.005299999999999999,0.005299999999999999,0.9689199689199689,6235,0,200
2025-26,1630183,Jaden McDaniels,0.08,0.0784,-0.0016000000000000042,0.0016000000000000042,0.9801882119861317,9895,0,200
2025-26,201950,Jrue Holiday,0.1,0.097,-0.0030000000000000027,0.0030000000000000027,0.9703131957844738,6537,0,200
2025-26,1626157,Karl-Anthony Towns,-0.14,-0.1371,0.0029000000000000137,0.0029000000000000137,0.9791861796232698,9409,0,200
2025-26,1642867,Collin Murray-Boyles,0.1,0.0963,-0.003700000000000009,0.003700000000000009,0.9629766753054424,5202,0,200
2025-26,1629731,Dean Wade,0.19,0.1834,-0.006599999999999995,0.006599999999999995,0.9650043744531933,5515,0,200
2025-26,1628978,Donte DiVincenzo,0.15,0.1472,-0.002799999999999997,0.002799999999999997,0.981529368304396,10628,0,200
2025-26,1631095,Jabari Smith Jr.,0.16,0.1571,-0.0029000000000000137,0.0029000000000000137,0.9821508255243195,11005,0,200
2025-26,1631221,Collin Gillespie,0.11,0.1077,-0.0022999999999999965,0.0022999999999999965,0.9788023317435082,9235,0,200
2025-26,1642504,Cormac Ryan,1.097,0.9249,-0.17209999999999992,0.17209999999999992,0.8431372549019608,1075,0,200
2025-26,1630188,Jalen Smith,0.3,0.2878,-0.012199999999999989,0.012199999999999989,0.9594320486815415,4730,0,200
2025-26,1641765,Olivier-Maxence Prosper,0.02,0.0191,-0.0009000000000000015,0.0009000000000000015,0.9546073536087154,4206,0,200
2025-26,203468,CJ McCollum,-0.12,-0.1176,0.0023999999999999994,0.0023999999999999994,0.9796665311102074,9636,0,200
2025-26,1629060,Rui Hachimura,-0.09,-0.0878,0.0021999999999999936,0.0021999999999999936,0.9758890898131405,8095,0,200
2025-26,1627884,Derrick Jones Jr.,0.41,0.3957,-0.01429999999999998,0.01429999999999998,0.965205288796103,5548,0,200
2025-26,1631248,Baylor Scheierman,0.24,0.2316,-0.00839999999999999,0.00839999999999999,0.9650532937270663,5523,0,200
2025-26,1642066,Myron Gardner,1,0.898,-0.10199999999999998,0.10199999999999998,0.8979591836734694,1760,0,200
2025-26,1642843,Cooper Flagg,-0.05,-0.049,0.0010000000000000009,0.0010000000000000009,0.9796520500559569,9629,0,200
2025-26,1627751,Jakob Poeltl,0.02,0.0192,-0.0008000000000000021,0.0008000000000000021,0.9588646647470177,4662,0,200
2025-26,1630695,Micah Potter,-0.07,-0.0666,0.0034000000000000002,0.0034000000000000002,0.951655789219241,3937,0,200
2025-26,1641775,Jordan Walsh,0.2,0.1919,-0.008100000000000024,0.008100000000000024,0.9594238182187056,4729,0,200
2025-26,1642364,Jamir Watkins,-0.04,-0.0382,0.001800000000000003,0.001800000000000003,0.956140350877193,4360,0,200
2025-26,203084,Harrison Barnes,-0.09,-0.0878,0.0021999999999999936,0.0021999999999999936,0.9760392955552893,8147,0,200
2025-26,1641718,Keyonte George,0.1,0.0975,-0.0025000000000000022,0.0025000000000000022,0.9749530369442705,7785,0,200
2025-26,1631121,Bryce McGowens,0.24,0.2276,-0.012399999999999994,0.012399999999999994,0.9483870967741935,3675,0,200
2025-26,1642928,Dylan Cardwell,0.29,0.2754,-0.014600000000000002,0.014600000000000002,0.9496221662468514,3770,0,200
